id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,13,359.9210551252073,565.0,71.17908841344718,14.9683190011739,1589.0,273.61342445314705,59.131635913204725,77.0,13.091622404984651,2.850151480742627,16.0,1.6000000000000003,0.1600000000000001,95.0,0.5158647399537041,0.0028012255781842293
1,0.0,8,360.6248713580525,573.0,70.65722186757915,14.581447396675284,1365.0,234.76699310913935,50.37428869983491,324.0,54.71322732070593,11.65529827708288,0.0,0.0,0.0,0.0,0.0,0.0
2,0.054,12,360.1599436280124,569.0,67.10926268420758,13.172943333916868,1628.0,273.0760976563505,58.13869217517275,109.0,18.23762607595889,3.8127910477622784,13.0,1.3,0.13000000000000006,92.0,0.49957427448148184,0.002712765823083675
3,0.0,6,360.23600413965073,569.0,69.997780099896,14.591815788049107,1464.0,241.53302901052655,50.27471112021441,293.0,48.56084484888053,10.353407143564477,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,11,360.15378108947704,561.0,76.44870863940677,16.710290237583266,1393.0,238.45430200572082,51.33202564196993,270.0,45.25904578813936,9.734317971614574,0.0,0.0,0.0,0.0,0.0,0.0
5,0.054,8,360.4053962677051,562.0,74.02345754853374,15.48218568225443,1404.0,241.2775002052607,52.65208654821816,258.0,43.0418491140262,8.950651593541892,13.0,1.3,0.13000000000000006,86.0,0.46699334353703736,0.002535846312882566
6,0.054,10,360.62484870828035,576.0,64.97354323395562,12.580499156226914,1530.0,256.5856396414733,54.19277578620209,230.0,36.72126458938214,7.421564456306104,13.0,1.3,0.13000000000000006,93.0,0.5050044296388893,0.002742252408117193
7,0.054,9,360.16302554591095,567.0,65.29813458570764,12.424444878868421,1513.0,250.65261221070892,53.25827886972852,253.0,42.59381492353513,9.064064741241962,11.0,1.0999999999999999,0.11000000000000004,81.0,0.4398425677500003,0.002388413387714975
8,0.054,6,359.9309246296636,566.0,73.11458048139124,14.908656511997473,1405.0,242.56420689105667,52.374983383246146,250.0,42.71397553452519,9.04008505696124,12.0,1.2,0.12000000000000005,80.0,0.4344124125925929,0.002358926802681457
9,0.054,8,360.1034382919229,558.0,69.27774879118354,14.245700635588335,1396.0,234.84157746946454,50.57936872577475,331.0,55.029501883868626,11.70484018613937,7.0,0.7,0.07,67.0,0.3638203955462965,0.0019756011972457206
10,0.0,6,360.2704654359753,567.0,69.40851112601169,13.973315748712897,1428.0,241.47168823757414,51.49935441608887,289.0,49.19096610146299,10.512479002585057,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,11,360.5150479436737,575.0,72.25199817887432,14.137645963477475,1416.0,233.0021687474078,48.55462241568276,327.0,54.88837034081578,11.662171009995197,0.0,0.0,0.0,0.0,0.0,0.0
