id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,8,359.889827008471,569.0,68.96211357781932,13.34910499966,1241.0,204.03596786812244,42.58856907150725,502.0,87.05773185166933,19.191447535286468,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,10,360.1947813416939,548.0,69.09594373514489,13.467499442936973,1682.0,289.882619264023,63.39320483812017,0.0,0.0,0.0,8.0,0.7999999999999999,0.08000000000000002,47.0,0.2552172923981483,0.0013858694965753573
