id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,3,359.96388706570326,"[['15' '1.2131470218808076' 'present']
 ['12' '18.81055440553485' 'present']
 ['21' '27.13859214880053' 'present']
 ['19' '43.4358539467277' 'present']
 ['3' '56.12118754361647' 'present']
 ['11' '67.99034393132169' 'present']
 ['18' '76.35476690410945' 'present']
 ['1' '91.68286966573766' 'marauded']
 ['19' '93.8773622417525' 'presentdestroyed']
 ['3' '94.71961337799729' 'destroyed']
 ['5' '106.68192533586863' 'present']
 ['19' '122.92897616199502' 'present']
 ['18' '124.53390434469863' 'marauded']
 ['5' '129.48355915946595' 'destroyed']
 ['11' '130.10690284630002' 'destroyed']
 ['5' '141.66960579049163' 'present']
 ['21' '147.12397965109733' 'present']
 ['19' '160.7108010675531' 'present']
 ['19' '169.17965601282498' 'marauded']
 ['21' '175.40581290726286' 'presentdestroyed']
 ['3' '201.59902464052678' 'present']
 ['8' '206.67201568628454' 'present']
 ['12' '211.40364646293014' 'marauded']
 ['19' '219.02198562646714' 'present']
 ['5' '234.93263371891211' 'present']
 ['15' '238.35215201924314' 'present']
 ['13' '238.78897752068022' 'present']
 ['20' '244.9998159970279' 'present']
 ['8' '245.07262669456517' 'present']
 ['13' '245.09039520638606' 'present']
 ['14' '245.44905374475772' 'present']
 ['14' '248.02210734148778' 'present']
 ['5' '276.1644380255671' 'marauded']
 ['15' '278.24936259407986' 'presentdestroyed']
 ['21' '285.3485548270219' 'marauded']
 ['11' '288.7419066136028' 'presentdestroyed']
 ['5' '303.395199767514' 'marauded']
 ['20' '303.54147392284676' 'presentdestroyed']
 ['18' '306.5197992314024' 'destroyed']
 ['8' '309.2240938339748' 'presentdestroyed']
 ['12' '322.64616432277904' 'present']
 ['5' '339.6990879963346' 'marauded']
 ['20' '358.2081052271544' 'present']]","[['F78' '14.453813799426225' 'absent']
 ['F165' '31.778604342251263' 'absent']
 ['F139' '89.35930733031002' 'mated']
 ['F4' '114.73714174548775' 'absent']
 ['F210' '117.94205550162147' 'absent']
 ['F45' '140.17065284282154' 'absent']
 ['F104' '188.42917125888403' 'mated']
 ['F119' '212.4777685165759' 'destroyed']
 ['F202' '213.17105025264223' 'destroyed']
 ['F60' '315.9301245202379' 'mated']
 ['F162' '342.68725225231714' 'destroyed']]",572.0,69.2282345781457,14.09442301897487,1389.0,236.5087990855673,49.90672739568687,289.0,48.93942667359109,10.611149456508683,19.0,1.9000000000000006,0.1900000000000001,79.0,3.6574074074074066,0.16932441700960202
1,0.054,6,360.6944167761163,"[['8' '4.056684028391492' 'present']
 ['0' '4.863565165862368' 'marauded']
 ['8' '6.838479372258088' 'presentdestroyed']
 ['14' '23.518833910953298' 'marauded']
 ['5' '23.84795342441345' 'presentdestroyed']
 ['5' '30.03578200828815' 'presentdestroyed']
 ['20' '32.65075248972276' 'present']
 ['18' '43.07067463868259' 'present']
 ['0' '49.684945024252414' 'present']
 ['15' '55.30362192199886' 'present']
 ['21' '63.464334399763345' 'marauded']
 ['5' '70.85138868208944' 'marauded']
 ['13' '73.59775232303718' 'destroyed']
 ['5' '74.58129194189974' 'presentdestroyed']
 ['3' '80.58700248980715' 'present']
 ['12' '82.94838820934075' 'present']
 ['12' '87.06117662876767' 'present']
 ['3' '87.65194063606599' 'present']
 ['2' '93.03626909107511' 'marauded']
 ['14' '93.17679795291748' 'destroyed']
 ['2' '97.90858220194774' 'destroyed']
 ['20' '99.01250480925484' 'presentdestroyed']
 ['3' '100.12764494763883' 'presentdestroyed']
 ['0' '102.51215489934971' 'present']
 ['15' '106.28067624576812' 'present']
 ['13' '106.87069093694019' 'present']
 ['18' '109.00461600601903' 'present']
 ['5' '113.357356400028' 'present']
 ['3' '125.52017193430426' 'present']
 ['19' '135.30391372341074' 'present']
 ['8' '148.2510329838293' 'present']
 ['3' '152.44639025381522' 'present']
 ['21' '154.57243280377625' 'present']
 ['0' '154.8059819473928' 'present']
 ['18' '175.89467176126905' 'marauded']
 ['5' '176.49132005213795' 'presentdestroyed']
 ['19' '187.36388730318586' 'present']
 ['15' '198.96398914012715' 'present']
 ['15' '204.0792022120062' 'present']
 ['12' '217.03531884957945' 'marauded']
 ['5' '220.4016505376791' 'presentdestroyed']
 ['11' '228.56954446153375' 'present']
 ['3' '244.69464290265887' 'present']
 ['19' '258.08141893619063' 'present']
 ['2' '264.7775291764565' 'present']
 ['3' '271.76775002968725' 'marauded']
 ['11' '272.22495971023676' 'presentdestroyed']
 ['12' '275.9567968368328' 'destroyed']
 ['14' '280.7832801392054' 'present']
 ['0' '293.705084565311' 'marauded']
 ['3' '299.28628438661593' 'presentdestroyed']
 ['11' '305.5029562552472' 'present']
 ['18' '307.7567446789519' 'present']
 ['5' '310.9171066063419' 'present']
 ['14' '316.23650240997546' 'present']
 ['15' '323.8058324995424' 'marauded']
 ['12' '324.99733540529166' 'destroyed']
 ['12' '329.0871505843463' 'presentdestroyed']
 ['2' '329.96361578860206' 'presentdestroyed']
 ['15' '339.6121299887087' 'marauded']
 ['5' '340.22098013141044' 'destroyed']
 ['19' '343.3103332502743' 'presentdestroyed']
 ['5' '349.73551593587734' 'present']
 ['13' '355.89935965527746' 'present']]","[['F135' '33.82180650066015' 'absent']
 ['F76' '39.88563797695033' 'mated']
 ['F108' '52.48528211147626' 'mated']
 ['F25' '72.72405935322037' 'destroyed']
 ['F109' '109.31098993547693' 'absent']
 ['F24' '118.21258926464475' 'mated']
 ['F155' '192.71063515299113' 'mated']
 ['F209' '236.30776432454837' 'mated']
 ['F192' '239.55225549630012' 'absent']
 ['F33' '328.48124860393403' 'destroyed']
 ['F84' '354.5980596895423' 'mated']]",563.0,73.85299740927171,16.29137268218636,1270.0,215.04682481383875,45.58391091215417,389.0,67.06048041919239,14.734864952440313,8.0,0.7999999999999999,0.08000000000000002,71.0,3.2870370370370363,0.15217764060356645
2,0.054,9,360.1720434944102,"[['21' '0.6648176437813168' 'present']
 ['21' '0.7111139400776131' 'present']
 ['14' '8.343075932537594' 'marauded']
 ['5' '11.530023821553767' 'presentdestroyed']
 ['19' '19.646106244490063' 'present']
 ['1' '21.315660597910682' 'present']
 ['19' '33.460109831555926' 'present']
 ['21' '39.25705567364586' 'marauded']
 ['1' '47.50107889324662' 'present']
 ['19' '57.11447347515614' 'present']
 ['14' '63.92857616320236' 'present']
 ['14' '73.97804353999118' 'present']
 ['20' '78.22115933972616' 'present']
 ['8' '87.72968771804156' 'present']
 ['3' '102.7587457865916' 'present']
 ['15' '103.72618929043551' 'present']
 ['5' '104.15054719328917' 'present']
 ['15' '113.006862792492' 'present']
 ['11' '135.83322018509537' 'present']
 ['21' '148.8575394654119' 'present']
 ['13' '149.01688108348833' 'present']
 ['19' '149.4610941291414' 'present']
 ['5' '157.12069868843818' 'present']
 ['5' '170.81936564210434' 'present']
 ['19' '173.71564535702709' 'present']
 ['3' '181.7074043968222' 'present']
 ['18' '202.55993041260186' 'present']
 ['14' '221.87129169072605' 'present']
 ['0' '231.58162717693858' 'marauded']
 ['11' '245.57991645813394' 'marauded']
 ['20' '247.22444773410558' 'presentdestroyed']
 ['3' '249.91163910024537' 'presentdestroyed']
 ['8' '257.62775136719154' 'present']
 ['8' '279.72898447911797' 'present']
 ['20' '283.0195882872347' 'present']
 ['1' '286.29054586181525' 'present']
 ['5' '289.3878597334036' 'marauded']
 ['21' '289.7948945357014' 'presentdestroyed']
 ['15' '294.3214166583203' 'presentdestroyed']
 ['8' '306.78575190545286' 'present']
 ['8' '307.556413472137' 'present']
 ['11' '318.1217872394243' 'present']
 ['14' '318.48150448146055' 'marauded']
 ['14' '323.57436006318807' 'presentdestroyed']
 ['13' '327.6709664822054' 'present']
 ['1' '338.62007996031076' 'present']
 ['5' '342.7024659395807' 'present']
 ['21' '350.1848644217524' 'marauded']
 ['8' '354.0597255452822' 'destroyed']
 ['0' '359.57040055274416' 'present']]","[['F149' '21.64807341937929' 'mated']
 ['F203' '94.90652487491282' 'mated']
 ['F129' '140.88066484589456' 'mated']
 ['F132' '144.8024404679228' 'mated']
 ['F171' '183.0031505663682' 'mated']
 ['F44' '191.18904283116552' 'mated']
 ['F68' '206.40726826108605' 'mated']
 ['F147' '241.01010183860546' 'mated']
 ['F191' '245.35371974206618' 'mated']
 ['F124' '276.26022572811786' 'absent']]",563.0,67.32863043098982,13.431306529032017,1447.0,245.08941838752662,52.50548380384444,253.0,42.54291600964243,9.140581972073454,16.0,1.6000000000000003,0.1600000000000001,76.0,3.5185185185185177,0.16289437585733868
3,0.054,11,360.42133880367226,"[['0' '10.710633323209933' 'present']
 ['5' '21.984572114009385' 'marauded']
 ['14' '38.38679567163239' 'marauded']
 ['5' '39.037230334837915' 'presentdestroyed']
 ['13' '41.82490083199058' 'presentdestroyed']
 ['13' '50.18919402653328' 'present']
 ['21' '57.3059691686054' 'present']
 ['2' '57.59465755775835' 'marauded']
 ['21' '59.41180574002673' 'presentdestroyed']
 ['19' '65.78695410116647' 'marauded']
 ['12' '71.23491693976376' 'destroyed']
 ['0' '84.68011301207702' 'present']
 ['11' '90.36047787057136' 'present']
 ['14' '91.3507085722464' 'present']
 ['20' '97.95895511217093' 'present']
 ['14' '103.80357124239926' 'marauded']
 ['15' '115.10595003129058' 'present']
 ['8' '141.45121022551294' 'present']
 ['14' '147.54017829447912' 'present']
 ['19' '155.18156006106383' 'marauded']
 ['0' '164.54066864330218' 'marauded']
 ['8' '178.8670794292568' 'present']
 ['20' '186.15746146989179' 'marauded']
 ['0' '194.95824929944146' 'present']
 ['5' '206.36973080202475' 'present']
 ['5' '209.98802747543255' 'present']
 ['18' '224.3301699437736' 'marauded']
 ['13' '228.0045115421598' 'presentdestroyed']
 ['21' '230.81128277424816' 'presentdestroyed']
 ['19' '250.17168688335278' 'marauded']
 ['1' '255.2012565535411' 'presentdestroyed']
 ['2' '261.6123122191747' 'marauded']
 ['2' '266.52748710871197' 'presentdestroyed']
 ['5' '268.08414803500955' 'presentdestroyed']
 ['14' '277.5354850473851' 'present']
 ['8' '283.37564059547645' 'present']
 ['13' '286.23512860850536' 'present']
 ['13' '288.73615194382586' 'present']
 ['15' '297.04527877814746' 'present']
 ['13' '311.2661723874828' 'present']
 ['2' '315.10175502396214' 'present']
 ['13' '316.0402058490785' 'marauded']
 ['11' '319.2121421558667' 'destroyed']
 ['0' '323.8940919637606' 'presentdestroyed']
 ['1' '337.2483787248225' 'present']
 ['12' '342.93081480471466' 'present']
 ['20' '358.67711682950954' 'present']]","[['F188' '42.36918482746408' 'destroyed']
 ['F25' '72.70091120507222' 'absentdestroyed']
 ['F2' '77.65388770474472' 'mated']
 ['F182' '84.66294818076929' 'mated']
 ['F176' '88.55448517967984' 'absent']
 ['F81' '91.32727174825105' 'mated']
 ['F9' '93.98691142209925' 'mated']
 ['F14' '120.6472833153766' 'mated']
 ['F67' '123.03711348540244' 'absent']
 ['F105' '125.02671599332272' 'mated']
 ['F35' '145.5904282836762' 'mated']
 ['F200' '154.80571505074298' 'mated']
 ['F17' '166.03233806041555' 'destroyed']
 ['F98' '167.82979752998023' 'destroyed']
 ['F184' '169.56177876725036' 'destroyed']
 ['F82' '198.6337136362172' 'mated']
 ['F51' '238.26296918376934' 'absent']
 ['F121' '244.22586688927606' 'absent']
 ['F87' '343.92874449245403' 'mated']
 ['F70' '351.3115899367102' 'mated']]",567.0,72.17162026517943,15.154974133499456,1260.0,210.35723652844467,45.28596059889117,416.0,72.85045182325932,16.396513195039937,10.0,0.9999999999999999,0.10000000000000003,79.0,3.6574074074074066,0.16932441700960202
4,0.0,12,360.15766720568644,"[['2' '7.932158000921202' 'present']
 ['8' '17.057083112784515' 'marauded']
 ['0' '22.849181280015472' 'presentdestroyed']
 ['15' '24.408129474453123' 'presentdestroyed']
 ['20' '31.357772983571916' 'present']
 ['21' '35.88473780638191' 'marauded']
 ['21' '43.15186908644863' 'presentdestroyed']
 ['3' '46.49845377128324' 'present']
 ['1' '51.942176266773885' 'present']
 ['13' '53.55653608894198' 'marauded']
 ['14' '65.6949233188856' 'present']
 ['19' '68.33953986458887' 'present']
 ['18' '81.91845322868924' 'present']
 ['5' '87.51395112483806' 'present']
 ['21' '87.53845553531978' 'present']
 ['3' '90.28922262901307' 'present']
 ['19' '90.39974434393541' 'present']
 ['15' '100.87302387394189' 'present']
 ['18' '107.47427066804272' 'present']
 ['11' '110.05333082155934' 'present']
 ['21' '112.77587025800733' 'present']
 ['1' '123.54564323492174' 'present']
 ['8' '137.69112560999875' 'present']
 ['2' '139.98881288768126' 'present']
 ['2' '162.09754456576866' 'present']
 ['8' '169.49385664365093' 'present']
 ['21' '174.51644690503895' 'present']
 ['14' '187.26787326014355' 'present']
 ['12' '202.95978193584435' 'present']
 ['5' '215.10858790062156' 'present']
 ['21' '218.72381913532146' 'present']
 ['8' '227.71718657725535' 'present']
 ['14' '229.1778789259808' 'present']
 ['15' '236.90326208348438' 'present']
 ['0' '245.16456945797188' 'present']
 ['15' '246.54182399097334' 'present']
 ['19' '253.41476385433415' 'present']
 ['5' '262.32518491574695' 'present']
 ['0' '273.4326710627217' 'present']
 ['19' '286.142580720021' 'marauded']
 ['21' '291.41023084641677' 'destroyed']
 ['18' '319.08811742816107' 'present']
 ['19' '319.96831985677926' 'present']
 ['19' '320.1070478529692' 'present']
 ['13' '359.40067361068316' 'marauded']]","[['F38' '25.059962398886107' 'absent']
 ['F15' '40.19620516539191' 'absentdestroyed']
 ['F145' '101.36052857792217' 'mated']
 ['F91' '118.36153575259932' 'mated']
 ['F72' '128.9150671453211' 'mated']
 ['F74' '136.75497765542548' 'mated']
 ['F167' '145.0240504977796' 'mated']
 ['F61' '153.65932676115696' 'mated']
 ['F114' '168.3343485869712' 'absent']
 ['F88' '185.11999040911357' 'absent']
 ['F16' '200.7127491533485' 'mated']
 ['F27' '202.199110396744' 'mated']
 ['F86' '233.48734895386005' 'mated']
 ['F157' '264.35970583247075' 'mated']
 ['F206' '266.84365645122693' 'mated']
 ['F85' '305.6930968188142' 'absent']
 ['F47' '309.3938674743181' 'mated']]",563.0,67.5754817203367,13.690657479125415,1573.0,267.55060103366316,57.165916034944026,141.0,25.127722001935286,5.614538292744272,0.0,0.0,0.0,0.0,0.0,0.0
5,0.054,11,360.66090898142613,"[['18' '0.21349838584232006' 'present']
 ['0' '7.064532336313005' 'present']
 ['20' '18.054164022799505' 'present']
 ['19' '18.542303895190038' 'present']
 ['1' '33.49287040572151' 'present']
 ['0' '37.39581958586241' 'present']
 ['2' '62.533069451236756' 'present']
 ['8' '109.64957609120776' 'present']
 ['0' '122.88966369315933' 'present']
 ['2' '137.21879354162442' 'present']
 ['12' '138.55520735049853' 'present']
 ['14' '173.8674370555832' 'present']
 ['3' '179.75111268589126' 'present']
 ['18' '204.27202527639025' 'present']
 ['11' '206.78614537195017' 'present']
 ['2' '212.42121104480148' 'present']
 ['20' '223.28635664231206' 'present']
 ['1' '231.82714187215421' 'present']
 ['13' '234.6257249088131' 'present']
 ['18' '241.0530828728868' 'present']
 ['0' '247.24543862811402' 'present']
 ['15' '248.85396924928963' 'present']
 ['8' '255.37224447693347' 'present']
 ['18' '264.8469066498342' 'present']
 ['15' '280.4447126767778' 'present']
 ['20' '281.54930827260273' 'marauded']
 ['11' '287.7285155511872' 'destroyed']
 ['21' '290.05157044775103' 'present']
 ['20' '292.64380617343636' 'marauded']
 ['8' '297.064666249015' 'presentdestroyed']
 ['12' '303.77207089088625' 'present']
 ['3' '307.17027955808175' 'present']
 ['13' '313.10315038232517' 'marauded']
 ['20' '314.42783930730667' 'destroyed']
 ['1' '317.1811919097111' 'presentdestroyed']
 ['14' '321.87168559728616' 'marauded']
 ['0' '330.20296746324044' 'marauded']
 ['19' '351.17281716714007' 'marauded']
 ['19' '355.5292122709032' 'destroyed']
 ['12' '359.3839778251901' 'present']]","[['F38' '25.083110547034256' 'mated']
 ['F50' '57.22466793051742' 'absent']
 ['F113' '83.72128858557654' 'mated']
 ['F183' '90.18399893367666' 'mated']
 ['F109' '109.33413808362508' 'absent']
 ['F210' '117.91890735347332' 'absent']
 ['F29' '120.4744889558554' 'mated']
 ['F201' '164.310593304132' 'absent']
 ['F17' '166.0554862085637' 'mated']
 ['F66' '187.9925282990448' 'mated']
 ['F96' '205.74020627174664' 'mated']
 ['F3' '220.42863028144006' 'mated']
 ['F51' '238.2861173319175' 'mated']
 ['F95' '250.59533883611377' 'mated']
 ['F175' '251.250095653558' 'mated']
 ['F124' '276.283373876266' 'absent']]",567.0,69.31146530705122,14.510785815333321,1453.0,248.33401859575963,53.395684731044355,215.0,36.68131514246326,7.989916337427493,13.0,1.3,0.13000000000000006,96.0,4.444444444444447,0.2057613168724276
6,0.0,12,360.7137758017879,"[['15' '1.8467047156765586' 'present']
 ['2' '24.74299288412792' 'present']
 ['2' '27.19783411545105' 'present']
 ['5' '32.39711253516699' 'present']
 ['15' '34.65699724222453' 'present']
 ['21' '37.544105816992925' 'present']
 ['15' '51.30581956900891' 'marauded']
 ['20' '82.71271443263227' 'present']
 ['15' '89.68570402217506' 'present']
 ['3' '90.95237033524728' 'marauded']
 ['12' '92.39377721370313' 'presentdestroyed']
 ['11' '106.30776752990914' 'marauded']
 ['14' '108.21082019237596' 'presentdestroyed']
 ['15' '117.68783215885696' 'marauded']
 ['2' '129.13380713634712' 'marauded']
 ['8' '129.3713121966329' 'presentdestroyed']
 ['19' '140.48684600790784' 'present']
 ['5' '144.36730838739405' 'present']
 ['12' '164.1275430464277' 'present']
 ['2' '166.5075337889119' 'present']
 ['13' '173.1478130445918' 'present']
 ['1' '173.95191771125107' 'present']
 ['11' '183.59611291088413' 'present']
 ['15' '185.92809813699247' 'present']
 ['19' '211.3427508408871' 'present']
 ['20' '219.08475637571533' 'present']
 ['8' '228.9219181892607' 'present']
 ['14' '237.53862399465064' 'marauded']
 ['8' '238.00954163609933' 'destroyed']
 ['13' '244.09153425862178' 'destroyed']
 ['8' '249.67197802048565' 'present']
 ['8' '250.18171515492992' 'present']
 ['14' '263.7515884873434' 'present']
 ['18' '281.8146530195755' 'marauded']
 ['21' '282.149529640055' 'presentdestroyed']
 ['14' '284.0494152033919' 'presentdestroyed']
 ['3' '288.68901431308535' 'presentdestroyed']
 ['12' '295.0897091560842' 'marauded']
 ['2' '296.98624086783815' 'presentdestroyed']
 ['5' '300.54587529807804' 'presentdestroyed']
 ['18' '329.47281266145166' 'present']
 ['21' '330.36867754002185' 'present']
 ['21' '353.9726882313228' 'present']
 ['3' '354.4847802301842' 'present']]","[['F123' '79.9487388800023' 'mated']
 ['F81' '91.28097545195475' 'destroyed']
 ['F152' '127.93694088480672' 'mated']
 ['F79' '153.76910650763645' 'mated']
 ['F98' '167.85294567812838' 'mated']
 ['F214' '177.6694415285688' 'mated']
 ['F39' '184.7815842817891' 'mated']
 ['F106' '205.1587769700758' 'mated']
 ['F211' '227.90810785020554' 'mated']
 ['F97' '272.5300746110675' 'mated']
 ['F199' '280.28982816442294' 'mated']
 ['F212' '292.13231131978216' 'mated']
 ['F190' '323.5341149601443' 'mated']]",565.0,71.79809296939602,14.570619129725596,1420.0,239.59083663741708,51.48303297464555,286.0,48.82796527011349,10.587977985256897,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,10,360.6554950684335,"[['18' '4.178526277092153' 'present']
 ['13' '5.405382364621407' 'marauded']
 ['18' '14.30721115283478' 'present']
 ['15' '29.544162091912302' 'marauded']
 ['2' '30.304396215159105' 'destroyed']
 ['20' '31.31147668727562' 'presentdestroyed']
 ['2' '32.90822417233034' 'presentdestroyed']
 ['21' '51.572530378150844' 'present']
 ['21' '56.84320773344273' 'present']
 ['20' '80.186805152709' 'present']
 ['21' '85.79495022293091' 'marauded']
 ['20' '91.77935645101958' 'presentdestroyed']
 ['5' '114.73191792186665' 'present']
 ['14' '128.33153213196334' 'present']
 ['8' '146.01694927258401' 'present']
 ['3' '149.05189263035442' 'present']
 ['15' '155.33374679079978' 'present']
 ['12' '170.7245445188128' 'present']
 ['12' '170.7708408151091' 'present']
 ['0' '180.02114891144032' 'present']
 ['8' '185.39169488809276' 'marauded']
 ['0' '193.86556689751248' 'present']
 ['14' '195.4026611648019' 'present']
 ['14' '195.9824715843054' 'marauded']
 ['12' '201.23396979124195' 'destroyed']
 ['5' '208.13731315544524' 'present']
 ['1' '230.39581561798502' 'present']
 ['21' '240.16567521407558' 'present']
 ['12' '240.17747598428957' 'marauded']
 ['15' '245.3691195388427' 'presentdestroyed']
 ['12' '245.68670561329955' 'destroyed']
 ['3' '246.23260852651174' 'presentdestroyed']
 ['15' '249.57609869146307' 'present']
 ['21' '250.4271204231051' 'present']
 ['15' '263.5737719455111' 'present']
 ['11' '265.14893899390535' 'present']
 ['11' '282.68314940871943' 'present']
 ['18' '298.71812236171684' 'present']
 ['2' '300.56260126159583' 'marauded']
 ['8' '308.91759104067097' 'present']
 ['13' '328.0620085903236' 'marauded']
 ['12' '329.791243528943' 'presentdestroyed']
 ['14' '330.7670772344134' 'presentdestroyed']
 ['19' '333.29828037551965' 'presentdestroyed']
 ['20' '334.19419346950957' 'destroyed']
 ['0' '334.74562804348864' 'presentdestroyed']
 ['11' '341.17265069236026' 'present']]","[['F213' '20.34498146834343' 'mated']
 ['F50' '57.27096422681371' 'mated']
 ['F54' '89.62571115819578' 'absentdestroyed']
 ['F81' '91.23467915565844' 'destroyed']
 ['F177' '125.20775055107482' 'absent']
 ['F205' '132.9250321991883' 'mated']
 ['F83' '139.6393594341843' 'mated']
 ['F30' '153.5436893056442' 'mated']
 ['F46' '165.47028525665303' 'mated']
 ['F160' '183.56009461483964' 'mated']
 ['F172' '191.16922946614224' 'destroyed']
 ['F48' '199.6626827823482' 'absentdestroyed']
 ['F117' '230.20440298850983' 'mated']
 ['F121' '244.2027187411279' 'absentdestroyed']
 ['F134' '264.7765457522477' 'mated']
 ['F75' '267.4208041218228' 'mated']]",560.0,74.56155802407885,15.848014208034414,1417.0,236.53117732401265,50.38785666616499,305.0,49.00300280725996,9.95197841674842,0.0,0.0,0.0,0.0,0.0,0.0
8,0.054,6,360.185207823027,"[['18' '9.635477901490612' 'present']
 ['1' '14.397669417109764' 'present']
 ['0' '22.802884983719174' 'present']
 ['11' '24.75074288545668' 'marauded']
 ['5' '32.63368927131203' 'present']
 ['1' '34.50165924447743' 'present']
 ['18' '41.856809690504555' 'marauded']
 ['1' '58.71260270194843' 'marauded']
 ['5' '73.81772459690737' 'present']
 ['21' '76.01608113675104' 'present']
 ['5' '77.03876527602581' 'present']
 ['19' '80.72399789164203' 'present']
 ['20' '98.62290170404061' 'present']
 ['12' '112.95994105188034' 'marauded']
 ['3' '137.57776602160186' 'present']
 ['1' '141.38672699286872' 'present']
 ['2' '143.03740628808572' 'present']
 ['5' '143.0399066696808' 'present']
 ['1' '155.4840157666007' 'present']
 ['19' '156.5398212319268' 'marauded']
 ['20' '161.75189674489485' 'presentdestroyed']
 ['19' '168.38598442794867' 'present']
 ['3' '174.2002107318864' 'present']
 ['12' '176.60545397507644' 'present']
 ['5' '187.73285759614896' 'present']
 ['19' '197.7375108207548' 'present']
 ['12' '202.69472046319305' 'present']
 ['12' '207.19501958485074' 'marauded']
 ['1' '208.14979326284995' 'presentdestroyed']
 ['19' '213.20552095815512' 'presentdestroyed']
 ['14' '217.78375336898827' 'present']
 ['20' '221.1976404774379' 'present']
 ['0' '233.5371302746293' 'present']
 ['3' '260.140272961234' 'present']
 ['21' '268.6693235301908' 'present']
 ['11' '270.55078311699833' 'present']
 ['12' '282.59841696113835' 'present']
 ['13' '286.0685970775157' 'present']
 ['21' '310.3675049950737' 'present']
 ['15' '315.01466701580875' 'present']
 ['14' '317.34943543301995' 'present']
 ['12' '337.7257484287525' 'present']
 ['11' '353.252212430557' 'present']
 ['2' '359.7448937345651' 'present']]","[['F136' '30.809647968201713' 'absentdestroyed']
 ['F186' '35.94578283402631' 'mated']
 ['F19' '142.34536973186152' 'absent']
 ['F0' '165.78573629454556' 'mated']
 ['F141' '169.73597414283756' 'mated']
 ['F34' '216.24036525457632' 'absent']
 ['F120' '219.390367935334' 'mated']
 ['F103' '258.6956394623548' 'absent']
 ['F92' '286.60127973630057' 'mated']
 ['F127' '319.14333017803926' 'mated']]",557.0,71.26548374308884,15.724462585200703,1448.0,247.58846847556092,53.32694217707608,217.0,36.58102778630882,7.756003703060714,9.0,0.8999999999999999,0.09000000000000002,82.0,3.7962962962962954,0.17575445816186536
9,0.0,11,359.9817820073142,"[['8' '0.23136353046107225' 'present']
 ['19' '9.075382764693959' 'present']
 ['19' '18.34237713654703' 'present']
 ['5' '22.130868410305684' 'present']
 ['8' '51.35058198400222' 'present']
 ['19' '55.000345431325854' 'marauded']
 ['13' '56.71561034651329' 'presentdestroyed']
 ['1' '58.03754174908157' 'presentdestroyed']
 ['20' '60.753738721071336' 'presentdestroyed']
 ['21' '64.59630693379363' 'present']
 ['0' '74.97077020397653' 'marauded']
 ['12' '81.23804603665782' 'destroyed']
 ['5' '85.8405037355057' 'present']
 ['2' '115.23465730439074' 'present']
 ['13' '126.88900627307423' 'marauded']
 ['19' '128.1494706333352' 'presentdestroyed']
 ['19' '134.62384055349165' 'present']
 ['1' '141.43302328916502' 'present']
 ['2' '149.5530843978714' 'present']
 ['19' '157.21959475674447' 'present']
 ['8' '177.7907042074529' 'present']
 ['19' '181.0208175398237' 'present']
 ['1' '198.82248881864433' 'present']
 ['0' '201.8100158088376' 'present']
 ['8' '203.23746786025401' 'present']
 ['15' '213.40400531086064' 'present']
 ['3' '216.30293935948302' 'present']
 ['14' '221.56418239503662' 'present']
 ['2' '222.87308635033187' 'present']
 ['18' '224.71785873765674' 'marauded']
 ['15' '226.4333074708135' 'presentdestroyed']
 ['0' '235.89424692042587' 'present']
 ['21' '249.72952242628912' 'marauded']
 ['20' '251.40037228703372' 'presentdestroyed']
 ['20' '263.5516716782322' 'marauded']
 ['15' '265.72395656183295' 'destroyed']
 ['15' '266.38882336141177' 'presentdestroyed']
 ['14' '266.6217843823412' 'destroyed']
 ['21' '269.8220787741819' 'presentdestroyed']
 ['8' '270.3667601404825' 'presentdestroyed']
 ['20' '277.0199567972675' 'marauded']
 ['14' '277.62533084160015' 'presentdestroyed']
 ['12' '289.33490647459564' 'present']
 ['1' '304.13090831192125' 'present']
 ['3' '311.5417106911154' 'marauded']
 ['1' '314.5095740131036' 'destroyed']
 ['19' '328.39753007725983' 'present']
 ['8' '331.31282104513195' 'present']
 ['11' '332.9911986840045' 'marauded']
 ['3' '338.3972552013326' 'presentdestroyed']
 ['11' '338.6590218708922' 'presentdestroyed']
 ['12' '339.9734237678865' 'present']]","[['F130' '44.822488149844695' 'mated']
 ['F156' '50.65592075469518' 'mated']
 ['F215' '54.98872544345686' 'absent']
 ['F50' '57.247816078665565' 'destroyed']
 ['F54' '89.64885930634394' 'mated']
 ['F77' '96.30539435773309' 'mated']
 ['F126' '108.13460147491458' 'mated']
 ['F52' '112.49281068326304' 'mated']
 ['F4' '114.7602898936359' 'mated']
 ['F148' '118.84252706843043' 'absent']
 ['F148' '118.93511966102304' 'mated']
 ['F45' '140.21694913911784' 'mated']
 ['F153' '153.20224711024855' 'absent']
 ['F44' '191.16589468301737' 'absent']
 ['F28' '220.0497488682079' 'mated']
 ['F204' '355.129456417117' 'mated']]",573.0,69.25786327379842,14.659841810557447,1365.0,235.74318797765235,51.66477654996698,342.0,55.036015886139026,11.255798937808692,0.0,0.0,0.0,0.0,0.0,0.0
