id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,10,360.26242903419495,560.0,70.1182694232224,15.01007858390648,1550.0,265.8673256916477,57.39317826165882,142.0,24.09188987885501,5.40258546696899,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,7,360.3653564104663,552.0,72.28443381502655,14.528487379315878,1694.0,287.4371494913612,61.686660952786134,0.0,0.0,0.0,2.0,0.2,0.020000000000000004,57.0,0.12386832787777782,0.00026918180089888905
