id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,10,360.1188048818974,570.0,72.15541568535774,15.5806835977238,1688.0,281.8663701014133,60.13477704583501,38.0,6.0213500132749,1.3306915032488242,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,7,360.0214919853702,551.0,67.92254783164458,13.8158311588743,1710.0,286.19041707960787,60.696931554214714,32.0,6.10476955879403,1.4041243413093694,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,10,360.43482149351587,560.0,68.17218406010376,13.247453861730293,1666.0,285.81670388009314,62.20863178465931,42.0,6.070922973286835,1.1496372355288789,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,8,360.50925376635496,572.0,72.42362989679486,16.36309136205705,1646.0,281.4463913474925,60.721470729498265,33.0,6.179969426001362,1.4195878505011865,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,7,360.3296114459621,561.0,72.26379698608024,15.350468867085278,1709.0,285.8179412813056,61.10237063997449,0.0,0.0,0.0,15.0,1.5000000000000002,0.15000000000000008,96.0,0.5212948951111115,0.0028307121632177475
5,0.0,9,360.07341313170923,567.0,71.14890720684589,14.206682170960418,1660.0,282.7824699969402,61.08011576731518,38.0,6.130921422353539,1.2713954358590513,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,8,360.29569370525735,567.0,72.7252163846581,15.607346263653191,1670.0,287.3616115941981,62.35759973846575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,9,360.2685422741359,568.0,72.12623146986071,14.545704018527609,1663.0,287.88304194098265,63.022655899268486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,14,359.93833057314777,572.0,69.77116529853004,13.346611812590588,1702.0,290.3229824617837,62.45817668584116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,8,360.3600621164889,575.0,69.76130447981689,13.851046286607264,1690.0,284.2625032815045,60.86197964915242,35.0,6.077274683128346,1.2860307733429055,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,9,360.2128169282311,563.0,70.5841061628052,14.638442738698048,1670.0,283.5005669290787,60.51404258079363,34.0,6.088059394721523,1.3125060655679601,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,14,360.0486461924965,563.0,70.70223460395076,14.863429529004556,1690.0,289.34449673273866,62.02029892993267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,9,360.2136705404256,571.0,71.72374446763556,14.724573434368688,1621.0,282.539414716338,62.14378285928432,40.0,6.0089674177311325,1.1812554239909108,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,9,360.0144599127701,564.0,68.5574577358007,14.450471157197121,1607.0,273.3855948461515,59.665581827331145,104.0,18.291002853398446,4.043570436993654,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,8,360.3784828935264,560.0,72.71621603940609,15.808449013373105,1660.0,281.24318780529626,60.47542326407465,33.0,6.075179777083992,1.3382338865681576,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,9,359.96482334058834,560.0,75.08298554760646,16.519944485286494,1609.0,272.85522541903083,58.27828897278308,73.0,12.118107415860582,2.5207266604935494,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,15,360.0673459047864,558.0,73.21806660118435,15.614051841045962,1683.0,286.8925199132143,61.90171020476814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,5,359.86445971727727,565.0,66.91981481917377,13.199368546533844,1705.0,287.0488341214566,61.160587337385095,38.0,6.0963681053901,1.281584790254192,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,6,360.3936819431956,563.0,68.48667844856051,13.520865808043744,1730.0,291.69593304242454,62.45592187725979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,9,360.01913478933983,565.0,68.06422908564512,13.235421327258987,1717.0,292.00263780700993,62.24189044141315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,7,360.293114355388,558.0,69.39702619719127,13.88588086272788,1701.0,290.7279871763066,63.432298391938644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,8,360.23033807975736,566.0,69.9809830672108,14.217036286336896,1748.0,290.20298811425994,61.71774985432058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,11,360.28405601945633,562.0,73.52585847760824,16.234373306673604,1698.0,286.7373108177739,61.5768207259283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,7,360.11828331891775,571.0,70.19251835474414,15.118968156264984,1755.0,289.8353970883808,61.41030228317361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
