id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,12,360.16574249201125,"[['21' '5.768772922383013' 'present']
 ['18' '30.357352111719347' 'present']
 ['13' '37.09589060985832' 'present']
 ['16' '46.291201039598945' 'present']
 ['12' '60.085047289242546' 'present']
 ['12' '71.17579903901641' 'marauded']
 ['2' '72.19952828442337' 'presentdestroyed']
 ['11' '76.70282849618643' 'presentdestroyed']
 ['15' '85.09517005164265' 'present']
 ['16' '90.93421442607398' 'present']
 ['17' '95.0860865744794' 'marauded']
 ['20' '100.11476272231992' 'presentdestroyed']
 ['20' '109.13822340407783' 'marauded']
 ['15' '110.59044910792484' 'destroyed']
 ['2' '111.42766530621307' 'presentdestroyed']
 ['2' '113.09849549031166' 'presentdestroyed']
 ['21' '114.94765786052535' 'presentdestroyed']
 ['18' '130.94194004312078' 'present']
 ['12' '140.8641966768234' 'present']
 ['13' '158.24661139554405' 'present']
 ['20' '161.57126017052485' 'present']
 ['11' '179.78104798539545' 'present']
 ['13' '191.80677881849317' 'present']
 ['7' '191.83980515436016' 'present']
 ['15' '210.33757936861912' 'present']
 ['18' '229.71429518310117' 'present']
 ['21' '235.70820443498064' 'present']
 ['22' '249.5597854785599' 'present']
 ['12' '256.11150317608195' 'present']
 ['11' '261.40063557906404' 'present']
 ['21' '268.8347145286707' 'present']
 ['16' '284.31392103736806' 'marauded']
 ['20' '286.84203207077053' 'presentdestroyed']
 ['13' '292.75605386702586' 'present']
 ['22' '294.5393860549665' 'present']
 ['16' '295.9801979403701' 'present']
 ['15' '309.4572414540883' 'present']
 ['21' '310.62238169488825' 'present']
 ['7' '311.27592744211523' 'present']
 ['11' '324.35277601591764' 'present']
 ['15' '333.14035715311275' 'marauded']
 ['13' '337.8049920407009' 'presentdestroyed']
 ['21' '345.7189360004078' 'present']]","[['F70' '33.20510592300173' 'mated']
 ['F184' '41.43104198672629' 'mated']
 ['F198' '73.20488174573157' 'destroyed']
 ['F203' '100.42998765470223' 'absentdestroyed']
 ['F137' '105.9067274730536' 'mated']
 ['F45' '145.39918640388646' 'absent']
 ['F77' '152.20691173692776' 'absent']
 ['F108' '181.47622994993185' 'mated']
 ['F139' '187.35715232931298' 'mated']
 ['F61' '202.8476754726093' 'mated']
 ['F164' '221.8240345476727' 'mated']
 ['F127' '223.65769439821574' 'mated']
 ['F25' '238.58551016202426' 'mated']
 ['F195' '244.83625461594568' 'mated']
 ['F107' '263.3453733940703' 'mated']
 ['F67' '267.4815237251259' 'mated']
 ['F104' '276.75563720280456' 'absent']
 ['F79' '288.3365603688373' 'destroyed']
 ['F73' '298.1656678094' 'absent']
 ['F206' '330.1617653217581' 'absent']]",573.0,70.12568538153663,13.690885998235045,1547.0,259.26734544606774,54.95045039067075,192.0,30.85227253601751,6.402527350455484,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,5,359.9122760709857,"[['17' '1.1313994284615996' 'marauded']
 ['18' '11.31317941495935' 'present']
 ['7' '14.165446075952952' 'present']
 ['16' '28.47198719227535' 'present']
 ['12' '29.65711270852658' 'present']
 ['22' '33.834331215677196' 'present']
 ['12' '37.14161428944979' 'present']
 ['21' '38.19232259307735' 'marauded']
 ['7' '42.542543435611094' 'presentdestroyed']
 ['15' '43.24002046516762' 'presentdestroyed']
 ['16' '46.475316631976106' 'present']
 ['22' '53.60490720598602' 'present']
 ['7' '63.28342081499262' 'present']
 ['13' '85.1796220930909' 'marauded']
 ['13' '92.8060153733512' 'present']
 ['18' '98.12750890779263' 'marauded']
 ['16' '99.23095962718641' 'destroyed']
 ['18' '102.25660609648116' 'presentdestroyed']
 ['15' '110.44144665072807' 'present']
 ['2' '123.41004221470564' 'present']
 ['17' '125.3099463363219' 'marauded']
 ['16' '140.89253261560958' 'present']
 ['22' '148.53276256157827' 'present']
 ['16' '154.3859835397645' 'marauded']
 ['11' '159.20866163953366' 'presentdestroyed']
 ['18' '178.98840134464916' 'present']
 ['17' '183.53958839322084' 'present']
 ['22' '188.68682800764816' 'present']
 ['13' '193.64217364074202' 'present']
 ['22' '203.07550551262' 'present']
 ['7' '226.7205454987746' 'present']
 ['22' '242.5019141450948' 'marauded']
 ['13' '243.9102777932964' 'presentdestroyed']
 ['13' '243.914907422926' 'presentdestroyed']
 ['13' '245.22590871228806' 'presentdestroyed']
 ['16' '246.6187299356578' 'destroyed']
 ['16' '249.31526263966063' 'presentdestroyed']
 ['20' '256.0908200901512' 'present']
 ['16' '259.09184167488974' 'present']
 ['11' '260.488877819131' 'present']
 ['22' '273.5515215329724' 'present']
 ['2' '275.19279666258007' 'present']
 ['11' '275.70466111756696' 'present']
 ['13' '283.15876132352037' 'marauded']
 ['16' '287.416800275761' 'presentdestroyed']
 ['17' '290.6704945751167' 'present']
 ['21' '291.6479026980728' 'marauded']
 ['18' '293.3474640651713' 'presentdestroyed']
 ['12' '308.6532224254303' 'marauded']
 ['12' '308.75785205505997' 'presentdestroyed']
 ['15' '325.9948493846713' 'present']
 ['11' '334.79575803180273' 'marauded']
 ['15' '347.8298276706227' 'marauded']
 ['15' '349.5980958459261' 'presentdestroyed']
 ['21' '351.0600953990125' 'destroyed']]","[['F203' '100.42767283988742' 'destroyed']
 ['F5' '107.75595220524347' 'mated']
 ['F172' '119.96983553796954' 'absent']
 ['F77' '152.21154136655738' 'mated']
 ['F60' '173.32399461944794' 'absent']
 ['F118' '176.1475634000615' 'absent']
 ['F124' '199.58433775642874' 'mated']
 ['F213' '211.7374111658869' 'mated']
 ['F92' '233.11139572634676' 'mated']]",571.0,71.36918885320952,14.994217587359334,1275.0,214.83015869508282,45.71534341410855,431.0,73.81930287501193,16.29668422665184,0.0,0.0,0.0,0.0,0.0,0.0
2,0.054,7,360.5140818536069,"[['11' '2.4999411194043835' 'present']
 ['22' '5.736984387756702' 'present']
 ['12' '15.986285820026355' 'marauded']
 ['18' '22.658485086760486' 'presentdestroyed']
 ['22' '23.52959250605911' 'marauded']
 ['20' '24.829522207123336' 'presentdestroyed']
 ['18' '39.76214722976557' 'present']
 ['7' '60.57852542545735' 'present']
 ['7' '67.18050619153522' 'present']
 ['15' '72.96849642475736' 'present']
 ['16' '74.9188613319683' 'present']
 ['18' '87.04947594049135' 'marauded']
 ['13' '92.18849541541925' 'presentdestroyed']
 ['12' '103.27626267547447' 'present']
 ['7' '106.36318806209945' 'present']
 ['15' '112.11709559725828' 'present']
 ['11' '121.66193099145484' 'present']
 ['17' '137.38416217542783' 'present']
 ['15' '143.95596749932074' 'present']
 ['17' '158.46349444001743' 'present']
 ['20' '161.09202160761149' 'present']
 ['18' '167.0063817621552' 'present']
 ['18' '173.0862972174457' 'present']
 ['11' '176.31609213943358' 'present']
 ['7' '185.12126889728438' 'marauded']
 ['7' '185.35867712814448' 'presentdestroyed']
 ['22' '197.2376977506575' 'present']
 ['21' '213.79017547988914' 'present']
 ['17' '216.13470177740138' 'present']
 ['15' '217.2953412131153' 'marauded']
 ['7' '241.07988110471928' 'marauded']
 ['16' '241.4051898919751' 'presentdestroyed']
 ['12' '253.31739033953133' 'marauded']
 ['12' '260.5940281616129' 'presentdestroyed']
 ['20' '260.8062586920967' 'present']
 ['22' '263.01266818159706' 'marauded']
 ['22' '265.68162222536137' 'destroyed']
 ['13' '287.5726480870478' 'marauded']
 ['21' '295.0752826131893' 'marauded']
 ['17' '303.119467431863' 'present']
 ['13' '317.8755625075728' 'marauded']
 ['12' '317.95363446524385' 'destroyed']
 ['20' '319.8024259175017' 'presentdestroyed']
 ['22' '331.0515699349145' 'present']
 ['20' '336.74993712684307' 'marauded']
 ['22' '343.2171923858183' 'presentdestroyed']
 ['20' '347.6977046032037' 'present']
 ['12' '358.245014160896' 'present']]","[['F65' '68.77578408317885' 'mated']
 ['F198' '73.20719656054638' 'absent']
 ['F128' '85.88359879475682' 'mated']
 ['F143' '103.48867225640636' 'mated']
 ['F147' '157.30286774207352' 'absent']
 ['F208' '158.91516066797405' 'mated']
 ['F197' '170.09552864681396' 'mated']
 ['F41' '182.99133042143055' 'mated']
 ['F174' '213.1265358658899' 'absent']
 ['F167' '216.37788850281723' 'absent']
 ['F187' '225.51963572331502' 'absent']
 ['F51' '259.67346530952955' 'destroyed']
 ['F10' '311.44242124418554' 'absent']
 ['F43' '317.22608052772995' 'mated']]",579.0,71.92877099271514,14.382148352510553,1251.0,214.00077626048108,45.617323118245274,433.0,72.97583406504049,15.608033523040001,9.0,0.8999999999999999,0.09000000000000002,71.0,0.3287037037037038,0.001521776406035664
3,0.0,7,360.25914289911503,"[['2' '0.09627034988719312' 'present']
 ['20' '24.159518706736556' 'present']
 ['11' '24.900255472161415' 'present']
 ['13' '28.762389672717994' 'present']
 ['17' '44.24659945704787' 'marauded']
 ['20' '44.94521583533312' 'presentdestroyed']
 ['11' '47.05761860353857' 'presentdestroyed']
 ['2' '53.356574452860556' 'marauded']
 ['21' '53.92014972271961' 'presentdestroyed']
 ['12' '61.51886849305639' 'present']
 ['20' '66.26646142182244' 'present']
 ['12' '67.45922398627091' 'present']
 ['2' '68.16739889182338' 'present']
 ['22' '86.254671819486' 'present']
 ['22' '87.65273244258667' 'present']
 ['12' '90.12770809668481' 'marauded']
 ['12' '90.6952018958535' 'destroyed']
 ['22' '103.87102744914986' 'marauded']
 ['18' '109.40826241101108' 'presentdestroyed']
 ['11' '118.7560120129401' 'marauded']
 ['11' '119.08142098159789' 'presentdestroyed']
 ['13' '120.52387964597521' 'presentdestroyed']
 ['15' '120.66696956354444' 'presentdestroyed']
 ['2' '130.94729197959205' 'present']
 ['16' '147.988072143779' 'present']
 ['11' '158.59697591577827' 'present']
 ['7' '172.34572727532566' 'present']
 ['21' '191.5059809574716' 'present']
 ['18' '192.1053566412147' 'present']
 ['18' '198.89546029912438' 'present']
 ['2' '200.89214486031733' 'present']
 ['12' '204.7120897078261' 'marauded']
 ['16' '208.594379317217' 'presentdestroyed']
 ['18' '230.06728295078955' 'present']
 ['18' '238.4050259464922' 'present']
 ['12' '254.60141680888165' 'marauded']
 ['12' '265.1016335889994' 'present']
 ['15' '271.12274732746255' 'present']
 ['22' '274.41548974507214' 'present']
 ['15' '297.5976982424357' 'marauded']
 ['17' '298.7645052874773' 'presentdestroyed']
 ['20' '318.3468250238567' 'marauded']
 ['20' '329.6995577297004' 'marauded']
 ['21' '330.9814254921643' 'presentdestroyed']
 ['7' '341.3916557265452' 'present']
 ['17' '355.58491110538006' 'present']]","[['F130' '32.18180616636074' 'mated']
 ['F83' '39.99492465699417' 'mated']
 ['F98' '45.573658736201' 'destroyed']
 ['F175' '74.11051115467515' 'mated']
 ['F33' '79.06921984146814' 'mated']
 ['F113' '120.58703610539526' 'destroyed']
 ['F147' '157.30518255688833' 'mated']
 ['F122' '206.2941673436332' 'absentdestroyed']
 ['F18' '220.65598510707082' 'mated']
 ['F164' '221.8217197328579' 'absent']
 ['F102' '221.96206432721183' 'mated']
 ['F51' '259.6780949391592' 'absentdestroyed']]",561.0,73.56480225520995,15.720087866477671,1370.0,225.72135341498776,47.747188080455345,341.0,60.74964612640743,13.667415560540084,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,13,360.39485774783356,"[['13' '1.28339381065516' 'marauded']
 ['21' '8.250631850523492' 'presentdestroyed']
 ['22' '10.313998153189475' 'present']
 ['22' '29.166128873124606' 'marauded']
 ['13' '33.07782600860442' 'presentdestroyed']
 ['17' '40.42949419268489' 'present']
 ['18' '44.87026429709985' 'present']
 ['11' '49.21978787987715' 'marauded']
 ['7' '61.440204464113854' 'marauded']
 ['22' '68.44220568421582' 'presentdestroyed']
 ['13' '94.10604903413672' 'present']
 ['13' '95.63178755718394' 'present']
 ['16' '98.30821637744607' 'present']
 ['12' '112.54190148537062' 'present']
 ['20' '124.86961191153928' 'present']
 ['21' '127.52549529069465' 'present']
 ['7' '129.88351137556117' 'present']
 ['11' '138.24764423322998' 'present']
 ['16' '138.87892159292295' 'present']
 ['2' '144.53239099856788' 'present']
 ['15' '144.643659610858' 'present']
 ['12' '152.62622674535464' 'present']
 ['15' '159.72351187934837' 'present']
 ['15' '165.05894063603415' 'present']
 ['13' '168.29444360456185' 'present']
 ['11' '172.89628330994367' 'present']
 ['16' '175.3606324502573' 'present']
 ['18' '175.75748838250632' 'present']
 ['11' '190.58454188089178' 'present']
 ['16' '196.14091317633543' 'present']
 ['20' '200.63047928661797' 'present']
 ['15' '208.66137273103644' 'present']
 ['17' '209.3268110653684' 'present']
 ['13' '211.16459106110133' 'present']
 ['20' '215.84600540337587' 'present']
 ['18' '225.93731240890097' 'present']
 ['18' '228.16186403254775' 'present']
 ['7' '233.95777110502013' 'present']
 ['11' '235.46119485784905' 'present']
 ['16' '247.17146900541985' 'present']
 ['11' '282.37056172265454' 'present']
 ['16' '285.6365128690316' 'present']
 ['7' '311.392892487864' 'present']
 ['16' '321.3388499600667' 'marauded']
 ['2' '330.22226566362264' 'present']
 ['20' '332.7867288795892' 'marauded']
 ['18' '341.3684215977417' 'present']
 ['7' '346.1799097425035' 'present']]","[['F115' '52.715689190938186' 'destroyed']
 ['F40' '110.3741019868034' 'absent']
 ['F169' '119.61006175605246' 'mated']
 ['F188' '129.3037975438252' 'mated']
 ['F3' '131.6250351904408' 'mated']
 ['F93' '179.902666974047' 'mated']
 ['F202' '182.58168329283436' 'mated']
 ['F207' '186.3727439203355' 'mated']
 ['F72' '195.80554666233775' 'mated']
 ['F84' '202.5405648692896' 'absent']
 ['F4' '208.63515445099958' 'mated']
 ['F18' '220.653670292256' 'absent']
 ['F191' '227.59008193012286' 'absent']
 ['F211' '249.35202466935104' 'mated']
 ['F180' '262.224490729506' 'absent']
 ['F51' '271.68503938360374' 'mated']
 ['F66' '305.2600988581538' 'mated']
 ['F10' '311.4447360590004' 'mated']
 ['F162' '331.5637894000705' 'mated']]",555.0,73.08382422935045,16.171262791412122,1453.0,250.2515656509057,54.16341909499536,217.0,36.68291367011171,7.838107270313828,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,7,360.11219604232497,"[['17' '3.6766117373713714' 'present']
 ['12' '6.153543390330043' 'marauded']
 ['2' '9.10576507505185' 'destroyed']
 ['21' '11.193980823112259' 'presentdestroyed']
 ['17' '11.258824114575608' 'presentdestroyed']
 ['21' '11.373598239414202' 'presentdestroyed']
 ['20' '32.26828308989187' 'present']
 ['13' '37.541665447086665' 'present']
 ['18' '39.900887632731795' 'present']
 ['15' '43.07338844787686' 'present']
 ['16' '50.81907280231976' 'present']
 ['18' '57.757389630654686' 'present']
 ['12' '69.60318498523698' 'present']
 ['11' '74.57363626887383' 'marauded']
 ['20' '75.20617167492233' 'presentdestroyed']
 ['21' '106.5861220302213' 'marauded']
 ['12' '107.95440533060176' 'presentdestroyed']
 ['15' '116.66055131428686' 'present']
 ['15' '125.16029657964779' 'present']
 ['13' '132.7132978257109' 'present']
 ['13' '148.58624911997975' 'present']
 ['11' '151.2263431249159' 'present']
 ['17' '167.07820563667514' 'present']
 ['16' '169.55420083765853' 'present']
 ['7' '172.34109764569604' 'present']
 ['16' '174.6391569540769' 'present']
 ['11' '175.29262747628093' 'present']
 ['7' '188.6644324219127' 'present']
 ['18' '192.0021224978733' 'present']
 ['22' '197.73224958225185' 'present']
 ['7' '199.5467908384933' 'present']
 ['7' '233.55055305756662' 'present']
 ['18' '233.5914538041064' 'present']
 ['20' '244.83264936154114' 'present']
 ['13' '245.67021926168252' 'present']
 ['11' '246.48655634654932' 'present']
 ['20' '263.00611501929524' 'present']
 ['21' '267.6000536394686' 'present']
 ['20' '273.45662242051077' 'present']
 ['18' '277.6484244923763' 'present']
 ['7' '278.05248661275357' 'present']
 ['21' '287.4514874779952' 'present']
 ['18' '294.35657098970245' 'present']
 ['16' '303.4374627753425' 'present']
 ['15' '310.65791309092134' 'present']
 ['22' '315.699249586954' 'present']
 ['21' '316.0158905105537' 'marauded']
 ['17' '318.8344835982326' 'presentdestroyed']
 ['21' '318.8936234652878' 'presentdestroyed']
 ['16' '336.9403791197782' 'present']
 ['11' '338.5465647968042' 'marauded']
 ['11' '356.9125982222322' 'present']]","[['F98' '45.575973551015814' 'absent']
 ['F17' '47.9444535692401' 'mated']
 ['F120' '70.84592368825713' 'mated']
 ['F88' '123.51538596996105' 'mated']
 ['F148' '158.16707688129395' 'mated']
 ['F160' '179.15701322156718' 'mated']
 ['F122' '206.29648215844801' 'mated']
 ['F204' '210.49050561856401' 'absent']
 ['F180' '262.2268055443208' 'mated']]",569.0,70.83863375540015,14.779160804737154,1527.0,258.74355738058057,55.4824833067323,172.0,30.478990377817887,7.0322418478562305,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,6,360.31984487837155,"[['21' '27.917141609300717' 'present']
 ['7' '35.477749937215535' 'marauded']
 ['21' '40.66295568974489' 'presentdestroyed']
 ['22' '55.86385607561376' 'present']
 ['21' '57.85811750627765' 'marauded']
 ['13' '70.59301456463227' 'present']
 ['22' '77.71202907013884' 'present']
 ['16' '102.2560596103579' 'present']
 ['2' '121.33882937207109' 'present']
 ['15' '126.95351868939063' 'present']
 ['17' '139.53461757360424' 'present']
 ['12' '140.8595670471938' 'present']
 ['13' '169.05786503142667' 'present']
 ['16' '176.26820849696693' 'present']
 ['7' '181.31020532531394' 'present']
 ['12' '183.11506137142322' 'present']
 ['7' '188.45991071473995' 'present']
 ['22' '189.37544994711797' 'marauded']
 ['16' '191.24714043811852' 'destroyed']
 ['11' '218.86722006228152' 'present']
 ['7' '230.650518696245' 'present']
 ['21' '231.27795207878196' 'present']
 ['2' '232.95552685076152' 'present']
 ['16' '233.51583945012982' 'present']
 ['2' '235.25037797866398' 'marauded']
 ['20' '244.72801973191153' 'marauded']
 ['11' '253.2746454243771' 'present']
 ['11' '270.1685188614207' 'present']
 ['16' '290.7419275374509' 'present']
 ['12' '346.9261326432723' 'present']
 ['20' '350.0462998359797' 'present']
 ['16' '353.05221235519633' 'marauded']]","[['F21' '43.74560045962526' 'mated']
 ['F101' '84.73032006703467' 'mated']
 ['F196' '95.7334338779951' 'absent']
 ['F9' '185.10957833483909' 'mated']
 ['F134' '205.10001927888086' 'mated']
 ['F187' '225.5173209085002' 'absent']
 ['F191' '227.59239674493767' 'mated']
 ['F145' '287.9813700221684' 'mated']]",563.0,72.22652765997708,14.888909368537343,1466.0,252.0064578573103,54.83691069486819,218.0,35.94401967058544,7.519722714893795,0.0,0.0,0.0,0.0,0.0,0.0
7,0.054,13,360.19363290951907,"[['12' '1.311315158777942' 'present']
 ['17' '15.671440102154019' 'marauded']
 ['21' '19.978537560460445' 'presentdestroyed']
 ['16' '23.351842896154483' 'present']
 ['17' '45.22096540560126' 'present']
 ['20' '49.10802785526745' 'marauded']
 ['13' '60.01983274286651' 'present']
 ['21' '67.51818044738202' 'marauded']
 ['12' '69.39087564147131' 'presentdestroyed']
 ['16' '69.60990256781791' 'destroyed']
 ['20' '69.73174132168573' 'presentdestroyed']
 ['21' '77.21269455783214' 'present']
 ['20' '84.48158531414374' 'marauded']
 ['20' '98.13462958141727' 'present']
 ['12' '121.01265262966113' 'present']
 ['13' '121.9375623938617' 'present']
 ['21' '122.32566649044641' 'present']
 ['16' '153.0289527765268' 'present']
 ['16' '158.7466781112538' 'marauded']
 ['2' '159.50692862866654' 'presentdestroyed']
 ['15' '162.28953433451642' 'presentdestroyed']
 ['13' '168.05903628849427' 'present']
 ['20' '177.84323366979743' 'present']
 ['15' '179.46814763977048' 'present']
 ['21' '217.73621465628597' 'marauded']
 ['12' '231.73092809354293' 'present']
 ['20' '249.27342306986804' 'present']
 ['15' '254.27400673049792' 'marauded']
 ['20' '255.06603583690531' 'presentdestroyed']
 ['22' '255.4412792440737' 'presentdestroyed']
 ['22' '257.83176789976216' 'presentdestroyed']
 ['16' '269.25769307905244' 'present']
 ['18' '276.84676668550446' 'present']
 ['16' '281.2052827078973' 'marauded']
 ['17' '290.20796294240927' 'present']
 ['15' '291.54548678200973' 'present']
 ['13' '293.0202436998713' 'present']
 ['15' '295.69547590569084' 'present']
 ['15' '297.44959216334325' 'present']
 ['21' '304.88447039422937' 'present']
 ['2' '306.3277594453272' 'present']
 ['13' '317.1179591884126' 'present']
 ['13' '322.8895212971709' 'marauded']
 ['20' '329.1946619034275' 'presentdestroyed']
 ['16' '335.744474419169' 'present']
 ['22' '343.22182201544797' 'present']
 ['11' '355.7255671117209' 'present']]","[['F48' '60.0250977211364' 'mated']
 ['F129' '62.38378900991814' 'mated']
 ['F101' '84.72569043740505' 'destroyed']
 ['F46' '94.41093258453803' 'mated']
 ['F94' '130.4352007760644' 'mated']
 ['F163' '134.1501270232866' 'mated']
 ['F45' '145.40150121870127' 'absent']
 ['F179' '148.20640221288704' 'mated']
 ['F154' '156.5149646365669' 'mated']
 ['F100' '195.46521252421152' 'mated']
 ['F158' '200.968806662437' 'mated']
 ['F50' '205.45716288567994' 'mated']
 ['F189' '207.53146857344416' 'mated']
 ['F213' '211.7350963510721' 'absent']
 ['F174' '213.1219062362603' 'absent']
 ['F187' '225.52195053812983' 'mated']
 ['F51' '259.6757801243444' 'absentdestroyed']
 ['F54' '262.361677664693' 'mated']
 ['F176' '285.15507061460784' 'absentdestroyed']]",566.0,74.40741885614203,15.846915382114602,1380.0,229.09282015168762,48.37205760720432,331.0,54.58558075869572,11.495952907378332,16.0,1.6000000000000003,0.1600000000000001,82.0,0.3796296296296299,0.001757544581618654
8,0.0,2,360.6239515034369,"[['20' '0.0023148148148148147' 'present']
 ['11' '3.4480270340177643' 'present']
 ['13' '15.257262127340578' 'present']
 ['15' '28.679027763500986' 'present']
 ['20' '29.33031611761271' 'present']
 ['20' '44.188183154584365' 'present']
 ['20' '46.49550589320334' 'present']
 ['13' '49.786784825497776' 'marauded']
 ['15' '50.78892797767918' 'presentdestroyed']
 ['18' '60.73750892125892' 'present']
 ['16' '61.086148968483926' 'present']
 ['21' '66.29039057948052' 'marauded']
 ['13' '72.03136428340137' 'presentdestroyed']
 ['13' '87.45915114266795' 'present']
 ['22' '87.77861799005598' 'present']
 ['7' '101.69700297836988' 'present']
 ['11' '108.66853347972793' 'marauded']
 ['16' '116.87939268926229' 'present']
 ['12' '119.29050997652878' 'present']
 ['15' '124.44620109204445' 'present']
 ['20' '127.52630048580474' 'present']
 ['21' '128.15811394036785' 'present']
 ['2' '131.6611758906401' 'present']
 ['2' '140.47754357738785' 'present']
 ['22' '141.82717590847565' 'marauded']
 ['18' '155.38252675611432' 'present']
 ['16' '170.71573745744087' 'marauded']
 ['21' '187.22406770162925' 'present']
 ['13' '187.40437135072568' 'present']
 ['11' '190.57991225126216' 'present']
 ['7' '198.87422055417719' 'present']
 ['7' '204.92817503020046' 'present']
 ['15' '214.0806749206337' 'present']
 ['21' '226.69986724840797' 'marauded']
 ['7' '233.7904142821903' 'presentdestroyed']
 ['16' '241.40981952160473' 'present']
 ['18' '263.3639250568487' 'present']
 ['12' '264.13259390931694' 'present']
 ['7' '272.68712755448223' 'present']
 ['7' '276.83544459680274' 'present']
 ['12' '279.89428489512886' 'present']
 ['16' '288.17546741416527' 'present']
 ['13' '305.6467945792871' 'present']
 ['17' '308.2382953441543' 'present']
 ['21' '312.2778659338836' 'present']
 ['7' '319.6251624650913' 'marauded']
 ['16' '326.7745779541409' 'destroyed']
 ['12' '343.33497320577527' 'present']
 ['12' '343.33960283540495' 'present']
 ['12' '358.24038453126633' 'present']]","[['F98' '45.56671429175655' 'absent']
 ['F159' '46.3607579404729' 'mated']
 ['F38' '55.74627153485209' 'destroyed']
 ['F98' '57.57828836583063' '']
 ['F198' '73.20256693091676' 'destroyed']
 ['F99' '138.6630140218244' 'mated']
 ['F77' '152.20459692211296' 'absent']
 ['F47' '167.50216171784078' 'absent']
 ['F166' '204.99971039152106' 'absent']
 ['F176' '285.1573854294227' 'absent']]",557.0,70.70498227629169,15.098208922782892,1464.0,246.76340542705287,51.90387576203216,234.0,42.57454713482691,9.513265351602714,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,10,359.91906302532385,"[['11' '2.504570749034013' 'marauded']
 ['11' '11.803150525640909' 'marauded']
 ['17' '11.815085217352133' 'destroyed']
 ['13' '26.363745332868113' 'present']
 ['18' '36.310137208427655' 'present']
 ['21' '51.75233925415057' 'marauded']
 ['15' '54.389307231110024' 'presentdestroyed']
 ['18' '60.354503254696574' 'present']
 ['20' '76.68815901254466' 'present']
 ['7' '77.52341579495999' 'present']
 ['16' '99.9956694666135' 'present']
 ['12' '100.10978027118767' 'present']
 ['7' '102.53950569833454' 'present']
 ['7' '104.77709490145169' 'present']
 ['22' '111.26796721271675' 'present']
 ['2' '123.03167643786445' 'present']
 ['21' '135.73536655327044' 'present']
 ['12' '143.3239956160115' 'marauded']
 ['17' '144.79739779364257' 'presentdestroyed']
 ['12' '148.09797250391176' 'presentdestroyed']
 ['7' '152.59265168365908' 'present']
 ['17' '162.7409792193721' 'present']
 ['15' '185.64581458308533' 'present']
 ['7' '188.6690620515423' 'present']
 ['2' '194.68014560366075' 'present']
 ['22' '197.4125903420882' 'present']
 ['7' '199.55142046812293' 'present']
 ['17' '206.7787881181068' 'marauded']
 ['13' '216.26475735268934' 'present']
 ['17' '229.96693556601775' 'present']
 ['22' '236.71459500189516' 'present']
 ['16' '241.0616720780069' 'present']
 ['12' '250.68661939466134' 'present']
 ['18' '261.2056844968054' 'present']
 ['17' '277.8212719685552' 'present']
 ['13' '285.89107814074845' 'present']
 ['17' '286.27038805540514' 'marauded']
 ['15' '291.03514057763135' 'destroyed']
 ['7' '299.45223637755635' 'marauded']
 ['7' '310.3787140993194' 'present']
 ['7' '315.8810290901038' 'present']
 ['21' '321.8665583129148' 'present']
 ['15' '325.43769800432483' 'present']
 ['21' '330.94616852815074' 'present']
 ['16' '347.923880887822' 'present']]","[['F95' '34.609647880048875' 'absent']
 ['F123' '67.33236387029645' 'mated']
 ['F165' '72.41619527647453' 'mated']
 ['F151' '75.22482245129896' 'mated']
 ['F81' '98.58657444149551' 'mated']
 ['F62' '99.89747793461497' 'mated']
 ['F1' '108.73539244758331' 'mated']
 ['F40' '110.3764168016182' 'mated']
 ['F113' '120.58935092021007' 'mated']
 ['F59' '148.81418248957678' 'destroyed']
 ['F44' '180.98874051877016' 'mated']
 ['F207' '186.37042910552069' 'absent']
 ['F82' '201.29793673243537' 'mated']
 ['F107' '263.34305857925546' 'absent']]",563.0,72.26450355118799,15.438714500417785,1461.0,244.9067237109211,51.892707803821864,247.0,42.83168345146669,9.12925139918896,0.0,0.0,0.0,0.0,0.0,0.0
