id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,9,360.4039960821541,578.0,70.875250292007,14.925981798971659,1404.0,234.45792252923246,49.20998491258441,328.0,54.85208834113371,11.632417778940095,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,6,360.38154676816157,575.0,66.66574396321819,13.517479075474403,1407.0,238.46637210576495,51.23662116015944,321.0,54.940523242046005,12.064206171405548,0.0,0.0,0.0,0.0,0.0,0.0
2,0.054,12,360.0296757286109,568.0,71.17628033301051,14.76367248879504,1463.0,244.5613772268992,51.68412073954223,250.0,42.66953483922259,9.000777713263572,13.0,1.3,0.13000000000000006,77.0,0.41812194712037065,0.0022704670475809023
3,0.054,8,360.017374188738,570.0,73.72093793551537,15.677350707304193,1172.0,199.3378953160945,43.05152655163195,527.0,85.77779817290289,17.91650042208981,8.0,0.7999999999999999,0.08000000000000002,68.0,0.36925055070370394,0.002005087782279239
4,0.054,8,360.17962786600225,561.0,70.04587425705877,13.971021264077384,1493.0,245.57259573368194,51.473506503331244,248.0,42.60486532908964,9.200505334263845,14.0,1.4000000000000001,0.14000000000000007,100.0,0.5430155157407411,0.00294865850335182
5,0.054,9,360.3294638285898,561.0,69.80133768655064,14.29878093633339,1488.0,257.73567238480257,56.315632000864305,177.0,30.377467967502383,6.821221693219291,16.0,1.6000000000000003,0.1600000000000001,103.0,0.5593059812129634,0.0030371182584523746
6,0.054,12,360.49822797581135,570.0,71.78720085956397,14.756364043930034,1302.0,220.16779448368345,46.83677620257792,408.0,67.0434037948177,14.06227068165667,7.0,0.7,0.07,79.0,0.4289822574351855,0.0023294402176479386
7,0.054,15,360.31461781012916,553.0,72.68554651825397,15.746443180524489,1296.0,218.12056970006273,46.53207014315147,414.0,67.21839950164386,14.302193016907854,16.0,1.6000000000000003,0.1600000000000001,76.0,0.41269179196296324,0.002240980462547384
8,0.054,9,360.3854822995344,569.0,68.1712796026856,13.464582009976581,1391.0,241.93251500250372,52.253257421733046,280.0,48.440286593732615,10.750876950855575,11.0,1.0999999999999999,0.11000000000000004,70.0,0.38011086101851876,0.002064060952346275
9,0.054,6,360.471046421622,570.0,70.53662528701379,15.286482339562612,1226.0,207.0085694971967,43.67342111956885,489.0,80.97603081408012,17.320595989583836,11.0,1.0999999999999999,0.11000000000000004,77.0,0.41812194712037065,0.0022704670475809023
10,0.054,12,360.63243668958984,581.0,71.11720671953897,13.977042155935136,1448.0,244.41524274590824,52.192059724419714,253.0,43.285491511639734,9.081348654232041,9.0,0.8999999999999999,0.09000000000000002,69.0,0.37468070586111135,0.002034574367312757
11,0.054,15,360.2676536177923,556.0,72.48947611979604,16.77093226125227,1188.0,200.49365921356673,42.78221891783851,511.0,85.77944777300156,18.331422037106226,10.0,0.9999999999999999,0.10000000000000003,63.0,0.3420997749166669,0.001857654857111648
12,0.054,9,360.1161441390161,574.0,68.90364724328022,13.259617473302775,1395.0,228.77636635015003,48.46991513582781,352.0,60.74632884820194,13.373634943603223,12.0,1.2,0.12000000000000005,74.0,0.4018314816481484,0.002182007292480348
13,0.054,5,359.9043313647833,558.0,71.98684063603613,14.92734716897678,1259.0,216.36057159805108,46.63978463209984,430.0,70.16891204019453,14.5799013586584,12.0,1.2,0.12000000000000005,62.0,0.33666961975925946,0.0018281682720781298
14,0.054,5,360.3870881578342,573.0,65.98994301577729,11.93787588833137,1180.0,201.0169985405312,43.24528227507534,537.0,91.21906114843969,19.61602187980358,16.0,1.6000000000000003,0.1600000000000001,65.0,0.3529600852314817,0.0019166280271786843
15,0.0,9,360.08233417458416,564.0,72.34009286448669,15.43824562072934,1358.0,232.67157279358267,50.46827372544755,326.0,55.00367984750084,11.67024684139357,0.0,0.0,0.0,0.0,0.0,0.0
16,0.054,14,360.15388269536953,572.0,69.69814588030805,14.073679220583406,1368.0,239.56716779826337,52.28535562636721,282.0,49.08189937804047,10.909733725553622,13.0,1.3,0.13000000000000006,75.0,0.4072616368055558,0.002211493877513866
17,0.054,6,360.38320276252546,573.0,69.10439454859755,13.551222999492603,1306.0,219.4159253418313,46.8836006206744,433.0,70.01916417099297,14.427002620426151,11.0,1.0999999999999999,0.11000000000000004,77.0,0.41812194712037065,0.0022704670475809023
18,0.054,5,360.2896472238587,545.0,68.37093439063719,14.038755023038458,1192.0,204.5937448324381,44.822687853921124,510.0,85.39836426579468,17.822801068078874,14.0,1.4000000000000001,0.14000000000000007,60.0,0.32580930944444464,0.0017691951020110935
19,0.054,11,360.03361602463747,578.0,68.93780717327331,13.401453219102727,1490.0,252.9546442522618,54.52462507057304,212.0,36.38306429770344,7.761135009625461,13.0,1.3,0.13000000000000006,90.0,0.488713964166667,0.0026537926530166385
20,0.054,13,360.21229317446915,571.0,73.25235154034314,16.117023249105877,1260.0,212.45109908666805,45.426830470102054,413.0,73.35218989404113,16.379316414128525,7.0,0.7,0.07,69.0,0.37468070586111135,0.002034574367312757
21,0.054,9,360.65224077491956,570.0,74.28780021510819,15.762923884298038,1237.0,209.58065944139196,44.45542845484685,436.0,74.2484007795617,16.147131232754045,15.0,1.5000000000000002,0.15000000000000008,80.0,0.4344124125925929,0.002358926802681457
22,0.054,2,360.06772687013324,557.0,70.21975476724727,15.337988189295006,1439.0,239.71519525815728,51.23168105526165,284.0,48.74211618287038,10.426110353096012,9.0,0.8999999999999999,0.09000000000000002,79.0,0.4289822574351855,0.0023294402176479386
23,0.054,7,360.51652944575454,560.0,69.9608118729956,14.374999216994702,1339.0,221.75254494378598,46.82383141424674,401.0,67.11095985326295,14.304356210002302,9.0,0.8999999999999999,0.09000000000000002,82.0,0.4452727229074077,0.002417899972748493
