id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,7,360.2610820503456,576.0,71.02090970303985,14.30830351577242,1688.0,283.1069712200229,60.38656078415655,32.0,6.027199265992679,1.390235901472104,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,10,360.10762956678764,564.0,67.9813999139355,13.08085205926369,1728.0,292.27003753077946,62.673832592354074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,15,360.24643649425286,559.0,68.50637513353843,13.800459766449002,1696.0,285.38040203432206,61.336541442534624,45.0,6.14921839255721,1.1285807223558617,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,5,360.2205410696939,559.0,71.60262051946384,15.389190469932984,1605.0,270.36528679649655,57.96546816125653,97.0,18.170306138883507,4.150352343359633,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,6,359.9134110041935,557.0,70.04944086828517,14.237286169078814,1650.0,278.0670414673455,59.44896041169967,69.0,12.168077687187322,2.661495164120571,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,11,360.2896645900196,574.0,70.72156702135744,15.005496744684988,1624.0,271.20018157616323,58.08368468994098,107.0,18.302678752927463,3.9280486856757353,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,4,360.25128594669155,560.0,71.31681925828016,15.34609059265866,1618.0,270.5664074594486,57.18523608146891,102.0,18.3950292301573,4.0720228203824655,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,10,360.30403731273816,557.0,71.20018433061088,16.027691040574283,1563.0,261.25646126150497,55.14316725816726,166.0,27.603612903962453,5.775311938517795,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,14,360.10712429413314,567.0,69.27738282517753,13.500823344187307,1616.0,270.00380689662154,57.09627329850385,116.0,20.77016741497726,4.596940649039034,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,8,360.3019827019141,579.0,70.58955437398191,14.421631152432491,1702.0,283.4402184435737,59.99832668056052,41.0,6.155302714543949,1.106027672469492,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,8,359.91875636120426,559.0,65.48554744302182,12.23517491413625,1758.0,294.5731479855471,62.446532931929454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.054,10,360.19478918615636,568.0,72.64121134911382,15.373697445768832,1684.0,284.66155933049487,61.39503250490784,0.0,0.0,0.0,23.0,2.3000000000000007,0.23000000000000015,105.0,0.5701662915277782,0.003096091428519411
