id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,9,360.4662081346854,568.0,67.93440945930024,13.25441001900437,1678.0,285.7713206933144,61.91608008738006,38.0,6.297437933449478,1.317187547651353,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,9,360.18003352566626,565.0,69.7021110118344,14.156778240587284,1683.0,284.49504297526215,61.21792665347578,35.0,6.021011528825999,1.31982058362728,0.0,0.0,0.0,0.0,0.0,0.0
2,0.054,8,360.4601774815523,569.0,70.87037082942734,14.860374977977498,1723.0,286.9669194586755,60.56724932980888,0.0,0.0,0.0,17.0,1.7000000000000004,0.1700000000000001,94.0,0.5104345847962967,0.002771738993150711
3,0.0,12,359.9231211797334,556.0,69.73472473334301,13.97720220217589,1625.0,272.1597362369293,57.597132693756635,109.0,18.214528740356382,3.877702112275615,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,13,360.17579130127115,573.0,70.69536221219356,13.990264202150291,1654.0,277.0226672629567,59.04616505515644,72.0,12.301999964429122,2.7257838639555123,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,8,360.0041730619763,564.0,76.36094172053657,18.18976750012534,1594.0,271.4939499840702,58.47857238885421,75.0,12.238347225646612,2.4948170648511256,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,6,360.0773548532579,565.0,71.61836323734956,15.935669064236377,1622.0,276.20271259007995,59.622813373908876,77.0,12.270851928382484,2.377326469091039,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,7,360.6114189432224,558.0,71.67014782745329,16.00850079398671,1658.0,288.4137380376419,62.933362331172994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,16,360.2076806488936,568.0,70.333630469053,14.500498667402868,1736.0,289.706555434715,60.999706021344124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,11,360.1799991470703,558.0,68.17703876391018,14.208913133547158,1690.0,285.8865404463328,60.99362952923832,36.0,6.052016101438622,1.255394727977397,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,5,360.3266922848356,560.0,71.2729947341194,15.102418058939618,1636.0,276.5841831596726,58.70817268725967,70.0,12.20492593715765,2.7303462591328747,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,4,360.1582836691517,572.0,71.05100018557806,14.39030152377931,1599.0,270.79497175859916,57.90114993338841,108.0,18.328305164324167,3.766095156665968,0.0,0.0,0.0,0.0,0.0,0.0
