id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,6,360.1825156554667,563.0,73.78903114756343,15.447246549961353,1507.0,255.71984132561934,55.37022080164091,169.0,30.53147995292113,6.830312442151704,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,12,360.5367876590084,569.0,70.07334739102627,14.774443753035973,1699.0,288.70747285723496,62.366719400302486,0.0,0.0,0.0,5.0,0.5,0.05000000000000001,42.0,0.9114203131249997,0.01977826159944936
