id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,5,359.8695404514043,558.0,69.7014503722523,14.14850494864453,1337.0,222.63662199576237,47.355908114214536,412.0,67.67470986603203,14.188008855302154,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,13,360.08654993891207,557.0,71.60089627885067,16.052624862871422,1675.0,287.8652035526862,62.71132956408422,0.0,0.0,0.0,6.0,0.6,0.06000000000000001,44.0,0.047964978661111136,5.2287254044564596e-05
