id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,10,360.4737258402102,565.0,71.34274573335601,14.704907722187489,1559.0,262.3792894622669,56.27706198475398,150.0,24.58274897643026,5.215282687627288,13.0,1.3,0.13000000000000006,87.0,0.4724234986944448,0.002565332897916084
1,0.0,12,360.05701572312745,557.0,71.04749626973542,14.198985953882245,1499.0,258.33792481184946,56.49137262016186,178.0,30.63071334661857,6.524865808402658,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,10,360.090893901807,563.0,69.63610509189482,14.601696887611768,1538.0,265.8632888587453,57.95039497393395,143.0,24.51400289636983,5.424637365990432,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,4,360.0132281526684,565.0,74.6239380242866,15.805447210687417,1459.0,242.86592719798716,51.760911214544926,249.0,42.601749589691885,9.126018810745142,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,7,360.3173325099346,555.0,71.75248490376177,14.90857212540654,1474.0,255.85335377117485,55.4817611509759,184.0,30.640796656937628,6.6049902098131605,12.0,1.2,0.12000000000000005,103.0,0.5593059812129634,0.0030371182584523746
5,0.054,9,360.0922173828732,558.0,70.54490840931003,14.703729494331593,1583.0,269.7537242987691,58.08516150918286,107.0,18.318099021656952,3.8502684918462635,10.0,0.9999999999999999,0.10000000000000003,94.0,0.5104345847962967,0.002771738993150711
6,0.0,13,360.0804832031009,558.0,73.50807380615078,15.897487709252509,1621.0,274.1755208710568,59.23344200657285,74.0,12.34281563944216,2.558426035067759,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,10,360.5886249852154,567.0,73.03877530562185,15.856168810511068,1604.0,268.56440577821377,56.91283551304456,119.0,18.446476662435753,3.612464321376009,0.0,0.0,0.0,0.0,0.0,0.0
8,0.054,6,360.17183148695375,568.0,71.38248250164915,14.684501397033177,1409.0,238.30689027013662,51.32636975418615,297.0,48.93671393680624,10.43746895278064,10.0,0.9999999999999999,0.10000000000000003,81.0,0.4398425677500003,0.002388413387714975
9,0.0,7,360.4118052890987,576.0,73.23802389292092,15.259508531170564,1598.0,268.25955425272787,57.08749907646666,116.0,18.694619319890837,3.9669175442373117,0.0,0.0,0.0,0.0,0.0,0.0
10,0.054,5,360.5567199950715,569.0,69.41536307924011,13.705041953122858,1588.0,264.3849868049184,56.13903034327284,146.0,24.174882209561655,5.026698930537663,16.0,1.6000000000000003,0.1600000000000001,103.0,0.5593059812129634,0.0030371182584523746
11,0.0,8,360.24222486381916,570.0,70.61853055284541,14.10447165635236,1501.0,255.1124456085985,55.18896379195743,198.0,34.286084018466546,7.513125208068264,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,8,360.2456622014854,560.0,70.00981337560388,13.956900248436986,1511.0,253.47490906859468,54.17511899609188,221.0,36.57055219445983,7.740167844874736,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054,9,360.00821881426856,577.0,66.91269218212834,12.751091748030149,1633.0,278.66982646503504,60.31667688695048,73.0,12.151665846776606,2.6641341503994123,18.0,1.8000000000000005,0.1800000000000001,95.0,0.5158647399537041,0.0028012255781842293
14,0.0,8,360.30623880034125,556.0,71.2741828263783,14.992989216548345,1525.0,264.0758072362491,57.56396881329583,144.0,24.65116709361325,5.155269306270683,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,11,360.3980219345173,553.0,70.44113694589228,15.596379505624038,1527.0,252.90242641973003,53.813568038614186,225.0,36.66596289976883,7.549522828809805,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,10,360.48516418589685,565.0,71.41408250304373,14.930889253241743,1567.0,264.37050339228085,56.00250467670288,149.0,24.437523085865898,5.04752242862107,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,7,360.41998704263676,559.0,75.51120526793301,16.984878076914878,1394.0,237.4897373593073,51.88625225906179,282.0,47.04884566709422,9.935807144750822,0.0,0.0,0.0,0.0,0.0,0.0
18,0.054,13,360.42921004058024,581.0,72.20876826930713,14.994915908343078,1550.0,261.3098523317795,55.13813587862978,148.0,24.86311671400344,5.155861576864776,12.0,1.2,0.12000000000000005,94.0,0.5104345847962967,0.002771738993150711
19,0.0,11,360.1331760083629,569.0,71.91887862409104,15.90981331572545,1641.0,273.5529716557556,58.257715933142464,96.0,14.557169205584175,2.8535030683835667,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,13,360.47039833160574,558.0,69.82591194741505,14.288381849338743,1351.0,229.42290210154707,48.93127034563047,356.0,60.883691284904,13.052088711849889,0.0,0.0,0.0,0.0,0.0,0.0
21,0.054,9,360.23403749326263,563.0,68.69252914554946,13.48729032231318,1483.0,252.44622592194298,53.83074342426099,209.0,36.919786442073736,8.158483114814688,15.0,1.5000000000000002,0.15000000000000008,91.0,0.4941441193240744,0.0026832792380501566
22,0.0,9,360.8683794333739,573.0,66.20123467800468,12.359646449438403,1669.0,281.92502605056313,60.09869768988834,71.0,12.0725189912672,2.55386378686683,0.0,0.0,0.0,0.0,0.0,0.0
23,0.054,7,360.2194049410807,579.0,70.64871465115048,13.64537526303289,1468.0,245.28749960460755,51.487018987829096,264.0,42.58934297685357,8.525937129413705,11.0,1.0999999999999999,0.11000000000000004,80.0,0.4344124125925929,0.002358926802681457
