id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,12,360.35522723572683,"[['8' '40.4718995837157' 'marauded']
 ['8' '64.02000729370785' 'present']
 ['7' '91.60237491377224' 'present']
 ['8' '105.10089095733181' 'present']
 ['8' '124.80420103024976' 'present']
 ['8' '140.97346099081076' 'present']
 ['7' '141.61219032174907' 'marauded']
 ['7' '141.8944728308127' 'presentdestroyed']
 ['7' '179.29476259460347' 'marauded']
 ['7' '192.986026715648' 'marauded']
 ['8' '233.0879843388786' 'present']
 ['7' '296.3262314843748' 'present']
 ['7' '341.1156048620152' 'present']
 ['8' '354.88733141089887' 'present']
 ['8' '358.17057623383505' 'present']]","[['F54' '46.765735330996485' 'absentdestroyed']
 ['F95' '86.34292519917747' 'mated']
 ['F84' '94.01146925007885' 'mated']
 ['F8' '96.26733838998791' 'absent']
 ['F86' '101.77640773495432' 'absent']
 ['F13' '108.65521853132202' 'mated']
 ['F62' '124.47549910335088' 'mated']
 ['F39' '160.00116944282183' 'mated']
 ['F100' '167.7493412421917' 'mated']
 ['F2' '215.64250870059473' 'mated']
 ['F55' '233.48467422844388' 'mated']
 ['F3' '247.9750967515021' 'mated']
 ['F60' '253.53924668195938' 'absent']
 ['F70' '264.1309436614218' 'mated']
 ['F90' '303.1297189815207' 'absent']
 ['F35' '313.3264648449635' 'absent']
 ['F78' '337.4173424887456' 'mated']
 ['F34' '343.0994581721829' 'mated']]",560.0,73.40521537907928,16.28899752713412,1557.0,262.4845711963529,56.08355432971002,139.0,24.311184423829225,5.280817207851122,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,6,360.21729571307833,"[['7' '11.135732797844945' 'present']
 ['8' '14.447646332825798' 'present']
 ['7' '16.09036297958432' 'present']
 ['7' '27.084020170776114' 'marauded']
 ['8' '43.11799478817822' 'present']
 ['7' '46.924500643422' 'present']
 ['8' '75.51372056877422' 'present']
 ['8' '98.8736170456468' 'present']
 ['8' '115.4438116106763' 'present']
 ['7' '123.80022716553054' 'present']
 ['7' '135.446576556968' 'marauded']
 ['8' '153.54307447723968' 'present']
 ['7' '156.54455824949733' 'present']
 ['7' '160.83751110550315' 'present']
 ['8' '215.12623150942943' 'present']
 ['8' '220.73540476691343' 'present']
 ['8' '291.9296125873589' 'marauded']
 ['7' '316.2127868426868' 'present']
 ['8' '321.0725569895801' 'present']
 ['8' '324.00469351108217' 'present']
 ['7' '357.4287659158551' 'marauded']
 ['8' '358.1752058634647' 'presentdestroyed']]","[['F57' '22.138217838531293' 'mated']
 ['F86' '101.77872254976913' 'absent']
 ['F58' '107.17430763354531' 'mated']
 ['F10' '154.40689108753895' 'mated']
 ['F104' '211.04255766076207' 'mated']
 ['F45' '233.060776663015' 'mated']
 ['F61' '277.87335391690084' 'absent']
 ['F90' '303.13897824078003' 'mated']]",570.0,69.94844863351717,14.377536817980097,1556.0,269.67284314668393,58.38529657462866,123.0,20.44071620160776,4.4793051025260695,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,10,360.260471636865,"[['7' '13.876391261419979' 'present']
 ['7' '27.42744960280336' 'present']
 ['7' '33.86025066512197' 'present']
 ['8' '99.6432159014328' 'present']
 ['8' '264.4703460677067' 'marauded']
 ['8' '281.0077164837414' 'present']
 ['7' '346.06912936280526' 'present']]","[['F101' '75.94900405255197' 'absent']
 ['F83' '92.57891581474475' 'mated']
 ['F9' '111.67380845845189' 'mated']
 ['F37' '113.56899075976045' 'mated']
 ['F19' '141.2315535989205' 'mated']
 ['F25' '152.14354194004545' 'absent']
 ['F40' '156.48962386826926' 'absent']
 ['F52' '168.49207526463206' 'mated']
 ['F73' '168.64893240830332' 'absent']
 ['F74' '196.32463209087527' 'mated']
 ['F98' '212.11963428999755' 'mated']
 ['F21' '225.325203018081' 'absent']
 ['F3' '247.97046712187247' 'absent']
 ['F61' '277.8756687317157' 'mated']
 ['F81' '324.2461376481487' 'mated']
 ['F44' '328.27508711965385' 'mated']]",564.0,68.35840251635562,13.724983349452142,1701.0,285.621453659281,60.641889074176426,39.0,6.0613084693416575,1.2308256154324262,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,8,360.159986509265,"[['7' '3.747585787018488' 'marauded']
 ['8' '36.34060240505991' 'present']
 ['8' '42.239970842681494' 'present']
 ['7' '70.32161990429016' 'present']
 ['7' '72.34429863400389' 'present']
 ['8' '77.09727810387254' 'present']
 ['8' '111.29787115156705' 'present']
 ['8' '134.845191609545' 'present']
 ['7' '137.25610446904668' 'present']
 ['8' '149.99873223413118' 'present']
 ['7' '176.47928614835368' 'present']
 ['7' '214.90570839966452' 'present']
 ['8' '271.9356076189374' 'present']
 ['8' '274.1685881236881' 'marauded']
 ['8' '276.1063938759229' 'presentdestroyed']
 ['7' '333.752957491992' 'marauded']
 ['7' '337.34416627173044' 'presentdestroyed']
 ['7' '354.8499308660828' 'marauded']]","[['F26' '14.830993105181454' 'mated']
 ['F99' '38.67803946147445' 'mated']
 ['F105' '170.74674097399844' 'mated']
 ['F97' '176.56172281365005' 'mated']
 ['F76' '207.86207936387163' 'mated']
 ['F6' '209.10935502921186' 'mated']
 ['F60' '253.53461705232976' 'absent']
 ['F41' '259.07270184378405' 'mated']
 ['F93' '290.3577723200788' 'mated']]",569.0,68.2795833386976,13.652812847071862,1546.0,269.4678742225585,59.342220860959486,134.0,22.382829146918215,4.519076786658379,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,14,359.72678700295313,"[['8' '6.828324559364659' 'present']
 ['8' '19.59501473673343' 'marauded']
 ['7' '55.82994185064935' 'present']
 ['7' '116.33164184103086' 'present']
 ['7' '118.90394828227677' 'present']
 ['8' '140.54997917570407' 'present']
 ['8' '144.42930204192763' 'marauded']
 ['7' '184.9793732411307' 'present']
 ['7' '192.39200722972907' 'marauded']
 ['8' '220.26943252144295' 'marauded']
 ['8' '264.9293798642266' 'marauded']
 ['8' '283.97322788329524' 'marauded']
 ['8' '308.32949733661115' 'present']
 ['8' '317.9621824466593' 'present']
 ['8' '348.42070074519296' 'marauded']]","[['F31' '30.251601268281636' 'mated']
 ['F54' '46.7680501458113' 'mated']
 ['F96' '55.78433621202081' 'mated']
 ['F38' '72.46233565726212' 'mated']
 ['F101' '75.95131886736678' 'mated']
 ['F7' '81.45617625219312' 'mated']
 ['F77' '136.14799777243832' 'mated']
 ['F47' '145.39957142520564' 'destroyed']
 ['F72' '154.80342652206548' 'mated']
 ['F64' '171.16497758412692' 'absent']
 ['F74' '196.32231727606046' 'destroyed']
 ['F32' '201.01789138347354' 'mated']
 ['F17' '204.20792359380658' 'mated']
 ['F6' '209.10704021439705' 'absent']
 ['F80' '247.94533571440743' 'mated']
 ['F90' '303.13434861115036' 'absent']
 ['F91' '313.17757359222264' 'mated']
 ['F35' '313.33109447459316' 'mated']
 ['F43' '313.73311671544315' 'mated']]",574.0,73.34719582535305,15.963922363566823,1422.0,243.7623948389149,52.56871081114189,245.0,42.899054534793564,9.298289025804454,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,7,360.12105723731867,"[['7' '119.92783217251116' 'present']
 ['8' '136.53888646901513' 'present']
 ['8' '142.48214745510975' 'present']
 ['8' '146.39416105618662' 'present']
 ['8' '184.5887873422036' 'present']
 ['8' '189.62910847648547' 'marauded']
 ['7' '207.98027178246113' 'marauded']
 ['7' '224.09274297807642' 'present']
 ['8' '232.32257126792427' 'present']
 ['7' '236.99352510200873' 'present']
 ['8' '253.24256766637214' 'present']
 ['8' '298.92430299096293' 'present']
 ['8' '339.92623498053587' 'present']]","[['F88' '53.02054540139802' 'mated']
 ['F42' '88.6752965699706' 'mated']
 ['F49' '100.14400754666084' 'mated']
 ['F69' '111.36967191169576' 'absent']
 ['F40' '156.49193868308407' 'mated']
 ['F64' '171.16729239894173' 'mated']
 ['F98' '212.11731947518274' 'destroyed']
 ['F36' '236.1102567775483' 'mated']
 ['F1' '258.17651972852565' 'mated']
 ['F41' '259.0703870289692' 'absent']
 ['F93' '290.355457505264' 'absent']
 ['F18' '313.1380559662733' 'absent']]",565.0,67.3203940442962,12.573007811023434,1634.0,280.68052948144697,60.446041649800065,76.0,12.28091722722358,2.455476817078799,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,8,360.0767521777327,"[['7' '22.481155054787436' 'present']
 ['8' '40.9129202490893' 'present']
 ['7' '106.29540552509958' 'present']
 ['7' '107.22795433998428' 'present']
 ['8' '158.92424277943786' 'present']
 ['7' '184.2413270815034' 'present']
 ['8' '210.14888451859835' 'present']
 ['8' '238.07636202409378' 'present']
 ['8' '243.25022303701155' 'marauded']
 ['8' '275.41977004541235' 'present']
 ['8' '278.5479472360131' 'present']
 ['8' '291.1017640793883' 'marauded']
 ['7' '323.08752494927427' 'marauded']
 ['8' '352.47328416451285' 'marauded']]","[['F79' '93.5037068261134' 'mated']
 ['F22' '97.17468336939969' 'mated']
 ['F4' '120.72201875824545' 'absent']
 ['F63' '147.45274465726033' 'mated']
 ['F102' '156.35630716451254' 'absent']
 ['F102' '156.36093679414216' 'mated']
 ['F73' '168.65124722311813' 'mated']
 ['F65' '173.64360567438635' 'mated']
 ['F12' '223.29825657794484' 'mated']
 ['F80' '247.94302089959263' 'destroyed']
 ['F60' '253.5415614967742' 'mated']
 ['F81' '324.241508018519' 'destroyed']]",559.0,71.8936928680288,15.420677647941945,1568.0,263.8302933291996,56.38236386521224,151.0,24.36353201708962,4.9430186966500305,0.0,0.0,0.0,0.0,0.0,0.0
7,0.054,16,360.4220694980991,"[['8' '1.5982651198885476' 'present']
 ['8' '11.51689035763618' 'present']
 ['8' '93.00403482921692' 'present']
 ['8' '142.90808223306587' 'present']
 ['8' '156.7804746597338' 'present']
 ['8' '239.00487150711334' 'present']
 ['8' '266.7892891366546' 'present']
 ['8' '321.5530671280875' 'present']]","[['F75' '44.356016371012466' 'mated']
 ['F50' '71.42390476867' 'mated']
 ['F23' '103.24573593940977' 'mated']
 ['F87' '140.9905251445052' 'mated']
 ['F25' '152.14585675486026' 'mated']
 ['F33' '158.20314923448498' 'mated']
 ['F48' '173.79974530693548' 'mated']
 ['F71' '183.12727610067327' 'mated']
 ['F30' '184.7857149522901' 'mated']
 ['F66' '207.20753098388766' 'absent']
 ['F68' '217.99958408004795' 'mated']
 ['F12' '223.29594176313003' 'absent']
 ['F21' '225.3275178328958' 'mated']
 ['F106' '230.83685718090948' 'mated']
 ['F92' '233.07934058055017' 'mated']
 ['F67' '236.6302127552636' 'mated']
 ['F94' '269.302240594777' 'mated']
 ['F5' '306.47218054233525' 'mated']]",562.0,72.14833330136264,14.69774655420656,1640.0,285.9108733820696,63.44683281978761,0.0,0.0,0.0,17.0,1.7000000000000004,0.1700000000000001,67.0,0.3101851851851852,0.0014360425240054857
8,0.054,3,360.2264833914897,"[['7' '20.52516844518732' 'present']
 ['7' '88.47990164539078' 'present']
 ['7' '165.011378183451' 'marauded']
 ['7' '232.0259453808059' 'present']
 ['7' '328.35663626176114' 'marauded']
 ['7' '345.0499325863458' 'present']]","[['F29' '131.30556695602567' 'mated']
 ['F66' '207.20984579870247' 'mated']
 ['F68' '217.99726926523314' 'absent']
 ['F46' '222.8494970316713' 'mated']
 ['F3' '247.97278193668728' 'absent']
 ['F14' '291.56701385491925' 'absent']]",562.0,68.28448547835332,13.24672682298679,1633.0,277.4675959471295,60.16047102138843,75.0,12.299214427659264,2.503870089540419,17.0,1.7000000000000004,0.1700000000000001,92.0,0.42592592592592643,0.0019718792866940996
9,0.0,7,360.0097817966041,"[['7' '15.968493294774687' 'present']
 ['8' '65.0563297031369' 'marauded']
 ['7' '87.3486761469795' 'present']
 ['8' '104.80933849412078' 'present']
 ['7' '160.71483282083912' 'present']
 ['8' '181.77387610695675' 'present']
 ['8' '194.69770478215236' 'present']
 ['8' '226.36725445754033' 'present']
 ['7' '253.73239789747893' 'present']
 ['8' '272.5402079411271' 'present']
 ['8' '317.95755281702964' 'present']
 ['7' '323.785982743984' 'present']]","[['F51' '24.821548323247445' 'mated']
 ['F101' '75.94668923773716' 'absent']
 ['F7' '81.45386143737831' 'absent']
 ['F69' '111.37198672651057' 'mated']
 ['F73' '168.64661759348851' 'absent']
 ['F59' '174.85591860900806' 'mated']
 ['F89' '244.59527739639307' 'mated']
 ['F60' '253.53693186714457' 'absent']
 ['F15' '278.03616084295436' 'mated']
 ['F82' '288.1794083287718' 'mated']
 ['F14' '291.5693286697341' 'mated']
 ['F90' '303.1320337963355' 'absent']
 ['F35' '313.3287796597783' 'absent']]",575.0,71.1388872852161,14.554877662527291,1676.0,282.73570855685915,60.74471617216509,34.0,6.274355282398319,1.4957427934588414,0.0,0.0,0.0,0.0,0.0,0.0
