id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,44,360.29925664129456,562.0,70.70387940900795,14.208232873437577,850.0,142.42735859431673,30.6606022607559,874.0,146.90240495682647,31.448812612598612,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,64,360.3236565312487,570.0,70.14501511263335,14.189608460664774,1718.0,290.0340270503203,61.492213395020755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0,360.0569512364699,567.0,72.68483026161522,14.76970696106794,1648.0,287.39852332828576,62.634262126797665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.054,0,359.9605512714148,566.0,69.46140937747734,13.936381014442503,1730.0,288.3726014127217,61.35307424393782,0.0,0.0,0.0,17.0,1.7000000000000004,0.1700000000000001,99.0,0.5375853605833337,0.002919171918318302
4,0.0,0,360.2405535695075,565.0,74.34684876641063,17.617515703874442,1696.0,285.7923311154551,61.373123324934134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0,360.45695738738385,568.0,71.37794355678092,14.543014296942722,1706.0,288.7355385917332,62.51315530508064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0,360.33237255161754,564.0,68.45922478851185,14.172691292804933,1711.0,291.55960657307764,62.87618599196061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0,359.9292345989545,556.0,67.5304303980653,13.165755803012917,1735.0,292.5479934353279,62.70449222595126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0,360.530531851995,558.0,71.10679325947306,15.363642770217742,1715.0,289.0624989092227,62.18721635951264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0,360.15967943613595,564.0,69.38098159207115,14.441578041364563,1702.0,290.6841745086219,62.34768253793181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0,360.2798373214051,570.0,67.99602812831512,13.139705143302114,1710.0,292.20436575985394,62.73736715567117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.054,0,360.1172826935006,574.0,69.00414716198034,13.81712352280346,1701.0,289.7584565136447,62.354487528839414,0.0,0.0,0.0,8.0,0.7999999999999999,0.08000000000000002,95.0,0.5158647399537041,0.0028012255781842293
