id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,11,360.5054741212082,559.0,70.83888022756183,14.763334854981576,1449.0,244.31679952697908,52.84107093088419,246.0,42.706623269516285,9.30116251360472,17.0,1.7000000000000004,0.1700000000000001,89.0,0.4832838090092596,0.0026243060679831203
1,0.0,10,360.23199083417893,563.0,72.56060099867382,14.882225299531608,1408.0,238.49086952982955,51.40226138730973,280.0,49.081495764691475,10.613922292150376,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,6,359.9948968023374,580.0,68.57275145197352,13.123892670755513,1518.0,259.84176385852044,56.183366532637926,186.0,31.640809399213612,6.859126781797004,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,8,360.16284507605974,565.0,72.67955136958938,15.685713613704767,1334.0,226.55337538342232,47.52994975618629,375.0,61.002708969894144,13.09726836363954,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,6,359.9471432827042,561.0,66.6669195658777,13.16782440631976,1307.0,225.075554702507,48.508024946078244,405.0,66.84200989540761,13.952611950877433,10.0,0.9999999999999999,0.10000000000000003,81.0,0.4398425677500003,0.002388413387714975
5,0.0,8,360.0882949813488,567.0,71.18083263335747,14.595384081111934,1436.0,244.3017124401908,52.39292359870051,261.0,44.546560350172214,9.770740346359121,0.0,0.0,0.0,0.0,0.0,0.0
6,0.054,10,359.94844535695785,576.0,68.26866023993054,13.73762064556274,1479.0,259.3826264061385,57.03994697483166,179.0,30.745551536456816,6.669892689435623,12.0,1.2,0.12000000000000005,92.0,0.49957427448148184,0.002712765823083675
7,0.054,14,360.49236937095316,566.0,69.6487299567491,14.172007010529123,1560.0,258.52848558671144,55.02575995126091,174.0,30.225990296126025,6.537185536355091,12.0,1.2,0.12000000000000005,86.0,0.46699334353703736,0.002535846312882566
8,0.054,13,360.1088840229211,557.0,66.96107159643577,13.626310278976497,1455.0,242.64118024390763,51.93316544032539,291.0,48.801299174563525,10.59812338433128,13.0,1.3,0.13000000000000006,85.0,0.46156318837962995,0.0025063597278490476
9,0.054,5,360.3110766484092,558.0,73.8491543683225,16.45611931680092,1270.0,217.3259393362227,47.03554048416936,394.0,67.36555038957493,14.521076368261438,13.0,1.3,0.13000000000000006,65.0,0.3529600852314817,0.0019166280271786843
10,0.054,10,359.9687373588426,555.0,71.74648303490662,15.621080112988045,1374.0,231.66838205991297,49.77277784654669,327.0,55.101160789549034,11.638309062075907,11.0,1.0999999999999999,0.11000000000000004,76.0,0.41269179196296324,0.002240980462547384
11,0.0,7,360.0074166467194,565.0,71.64459407471763,15.519464511343227,1323.0,227.53933541005114,48.55701821380079,358.0,61.08620135086907,13.314451847666412,0.0,0.0,0.0,0.0,0.0,0.0
12,0.054,9,360.1794648428835,570.0,69.84470584538369,13.674072444855392,1500.0,251.6354623009787,53.22972150630681,211.0,36.76687811528008,8.402764424116707,12.0,1.2,0.12000000000000005,112.0,0.6081773776296301,0.003302497523754038
13,0.054,10,359.72112821650643,564.0,73.16911959000794,16.354303750727258,1321.0,224.4183082619173,48.13322601218592,350.0,60.935081353291785,13.222230561562517,10.0,0.9999999999999999,0.10000000000000003,91.0,0.4941441193240744,0.0026832792380501566
14,0.054,7,360.01634004961517,572.0,72.65299785551336,15.547046238424231,1197.0,200.2318651250525,41.93612778543692,511.0,85.07245319331986,18.08282637387646,17.0,1.7000000000000004,0.1700000000000001,67.0,0.3638203955462965,0.0019756011972457206
15,0.054,10,360.09949677589697,570.0,70.74026124758207,14.6725145906044,1460.0,243.62089650008667,51.218319941772606,257.0,43.93171159566883,9.53792612830769,14.0,1.4000000000000001,0.14000000000000007,88.0,0.4778536538518522,0.002594819482949602
16,0.054,8,360.4515747236656,582.0,69.64910575032823,14.508590190089508,1314.0,222.31251391137764,47.9320023058877,400.0,67.22569706657137,14.17433224461412,6.0,0.6,0.06000000000000001,55.0,0.2986585336574076,0.0016217621768435026
17,0.054,5,360.48264911340203,583.0,71.54013494818015,14.521700742368733,1310.0,215.8900444230063,46.29396515025179,429.0,71.42472362737107,15.069342959604299,10.0,0.9999999999999999,0.10000000000000003,63.0,0.3420997749166669,0.001857654857111648
18,0.0,11,359.99323856945875,567.0,71.33176635856427,14.880034358338557,1250.0,209.52940554564987,44.26614156818653,480.0,79.23892066592944,17.11992998099643,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,5,360.1400245773927,565.0,68.7982409052222,13.597314283809897,1359.0,229.07731773129575,49.286234359383286,356.0,62.16716906747701,13.352823956261473,0.0,0.0,0.0,0.0,0.0,0.0
20,0.054,9,359.9908737241177,569.0,73.99293504687128,16.17030993710812,1342.0,228.6654597352751,49.01425313364732,320.0,55.099916173203965,11.826657438589526,18.0,1.8000000000000005,0.1800000000000001,83.0,0.4507028780648151,0.0024473865577820113
21,0.054,9,360.34919417947026,567.0,70.75133486605439,14.604751592563565,1256.0,207.41789273454478,43.527327758112605,490.0,79.88019955519225,16.410230866839097,16.0,1.6000000000000003,0.1600000000000001,74.0,0.4018314816481484,0.002182007292480348
22,0.054,9,359.905757024205,565.0,67.75202526975946,13.435530944384606,1358.0,229.4552026441156,49.30884630019566,351.0,61.184438054566435,13.436185276155955,13.0,1.3,0.13000000000000006,74.0,0.4018314816481484,0.002182007292480348
23,0.054,16,360.02522086402274,554.0,72.97068066933386,15.63599138979116,1478.0,254.36720694660283,55.68114990916404,167.0,30.517230854168233,6.704322543884,17.0,1.7000000000000004,0.1700000000000001,102.0,0.553875826055556,0.0030076316734188565
