id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,12,360.40892167214054,564.0,70.90693734068951,14.16780886465202,1472.0,243.9562812788183,50.88013734622373,249.0,42.92590366278473,9.553138570481236,18.0,1.8000000000000005,0.1800000000000001,82.0,0.4452727229074077,0.002417899972748493
1,0.054,6,359.84684767888893,563.0,68.4773078970009,13.872169542174557,1264.0,216.59202608141553,46.61503462578337,422.0,73.19093389515551,15.995619859977126,13.0,1.3,0.13000000000000006,88.0,0.4778536538518522,0.002594819482949602
2,0.054,7,360.23992088263975,564.0,70.42376382228326,14.144450155895415,1418.0,236.87984341205538,49.73662906051575,301.0,51.28697307502049,11.030699179246035,11.0,1.0999999999999999,0.11000000000000004,72.0,0.3909711713333336,0.0021230341224133115
3,0.054,12,360.39728956449073,578.0,72.58536861455127,15.183633781872413,1196.0,200.4138080937572,42.42368539679885,509.0,85.17009532923586,18.409862101408972,17.0,1.7000000000000004,0.1700000000000001,69.0,0.37468070586111135,0.002034574367312757
4,0.054,7,360.193954866763,556.0,72.18458397626392,15.516195446590116,1230.0,200.44008132945302,41.56401296847802,500.0,86.00213305925341,18.521034586666282,12.0,1.2,0.12000000000000005,74.0,0.4018314816481484,0.002182007292480348
5,0.054,6,360.40106411571463,570.0,73.19641230371892,16.869845639010858,1329.0,225.86863221978123,48.63989113428785,358.0,59.305090110384114,12.698864968759557,13.0,1.3,0.13000000000000006,64.0,0.3475299300740743,0.0018871414421451661
6,0.054,8,360.1908209791812,570.0,71.58598376452653,14.481118389619763,1352.0,231.8086142403384,50.03832048298423,330.0,55.29494901296182,11.84500538271474,10.0,0.9999999999999999,0.10000000000000003,73.0,0.396401326490741,0.0021525207074468296
7,0.054,10,359.790696965106,574.0,72.91734347667335,15.25977002000686,1335.0,224.49590057392373,48.25656397905917,358.0,61.15885764597785,12.93279104880197,10.0,0.9999999999999999,0.10000000000000003,79.0,0.4289822574351855,0.0023294402176479386
8,0.0,7,360.3916332145651,560.0,73.2604113012277,16.217791940514527,1297.0,219.47010350740962,46.85150685647182,419.0,67.29980301857674,13.641442845573621,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,12,360.1453901544896,568.0,74.89032743673661,16.642144102300172,1400.0,236.06887614805783,50.229605507205214,286.0,49.2158943810018,10.421448950125383,0.0,0.0,0.0,0.0,0.0,0.0
