id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,9,360.44830656937046,558.0,72.17654494767055,15.715500557566852,1224.0,213.39378870504922,47.047642918729416,434.0,73.37489778144365,15.828692360824817,7.0,0.7,0.07,66.0,0.3583902403888891,0.0019461146122122025
1,0.054,10,360.33450670563525,567.0,69.9512123481426,14.520497777433754,1391.0,233.75817227828696,49.947043619585806,324.0,54.61446637263988,11.720409235736973,13.0,1.3,0.13000000000000006,71.0,0.3855410161759262,0.0020935475373797933
2,0.0,11,360.06939611454595,566.0,72.15086428741131,16.482020402363833,1283.0,221.10986664597166,47.62174451715299,420.0,66.74971227507908,13.629692306029591,0.0,0.0,0.0,0.0,0.0,0.0
3,0.054,6,360.28177307106904,572.0,69.49592947752365,13.615961498047815,1412.0,240.50196367413116,51.8997544855671,292.0,48.685524552639066,9.932344036105546,10.0,0.9999999999999999,0.10000000000000003,78.0,0.42355210227777806,0.0022999536326144205
4,0.054,11,360.66448958494175,565.0,71.23714835213993,15.514565884563455,1459.0,250.3792509394727,54.24714761511791,222.0,36.412165195367535,7.581064641386969,16.0,1.6000000000000003,0.1600000000000001,92.0,0.49957427448148184,0.002712765823083675
5,0.0,6,360.38780446817145,559.0,70.3850108208247,15.237553207801763,1373.0,234.88355988135797,50.877235892355934,327.0,54.76958549292317,11.93205533371284,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,9,360.02924747959656,568.0,72.50836781583341,16.01033444341649,1306.0,220.61283256675918,46.98601185428199,397.0,66.98793752325136,14.596008675101155,0.0,0.0,0.0,0.0,0.0,0.0
7,0.054,8,360.1483715476825,576.0,70.53312146631131,13.90861018147352,1499.0,251.40247578847,53.36126387545512,211.0,36.397972966312096,7.974580273408791,13.0,1.3,0.13000000000000006,87.0,0.4724234986944448,0.002565332897916084
8,0.054,6,360.5138664589614,566.0,68.81063671805755,14.117419815533617,1368.0,235.44990888933074,51.80448707016578,328.0,54.707613350101056,11.735012758079868,8.0,0.7999999999999999,0.08000000000000002,62.0,0.33666961975925946,0.0018281682720781298
9,0.054,10,359.83790690545993,558.0,73.48608462585423,16.364821747047834,1507.0,254.29492741073486,54.61038876610917,178.0,30.488518970768126,6.680681374189013,13.0,1.3,0.13000000000000006,85.0,0.46156318837962995,0.0025063597278490476
10,0.054,11,360.31695800756216,554.0,73.58503871821966,16.46261884801649,1481.0,247.86759068981016,52.58291480378819,203.0,36.37156488272435,7.859057408923597,17.0,1.7000000000000004,0.1700000000000001,89.0,0.4832838090092596,0.0026243060679831203
11,0.054,14,360.79462172284013,558.0,68.00395596859589,13.90926362006975,1474.0,253.8988004295413,55.27346639422571,208.0,36.677711612269555,8.110805779788604,13.0,1.3,0.13000000000000006,74.0,0.4018314816481484,0.002182007292480348
12,0.054,4,360.18253799513786,554.0,69.55478918149817,14.026474078074711,1497.0,252.36524823732753,54.09345555994362,205.0,36.52304130910872,8.0050659995721,12.0,1.2,0.12000000000000005,86.0,0.46699334353703736,0.002535846312882566
13,0.0,4,360.27910623613263,561.0,70.15351053057358,14.651874343520841,1345.0,222.9463259746669,46.74374307890902,401.0,67.01040498106983,14.2497651350242,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,10,360.04225750593054,579.0,68.50229973346453,13.60145423645196,1383.0,230.70041801396297,48.916908739698684,364.0,60.9253693119144,12.612676777258999,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,10,360.3168376345392,548.0,71.17642200316824,14.923618443678034,1358.0,233.5787857993362,50.452685175604536,323.0,55.31164285977748,12.216882678800896,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,7,360.2850911874109,569.0,69.77503246702734,14.399886286856367,1586.0,265.88437572256254,56.46694587736604,146.0,24.515815761383326,5.123463808261074,0.0,0.0,0.0,0.0,0.0,0.0
17,0.054,11,360.39832904234845,576.0,70.708391757829,14.191376921355566,1481.0,251.48193293584532,53.92772938759848,214.0,36.48436446103644,8.035582647182157,11.0,1.0999999999999999,0.11000000000000004,64.0,0.3475299300740743,0.0018871414421451661
18,0.054,7,360.0395082311194,560.0,72.02625407143721,15.601712072994482,1378.0,236.99571490495248,51.14603371174727,278.0,49.228532252531075,10.905002184024358,14.0,1.4000000000000001,0.14000000000000007,84.0,0.45613303322222254,0.0024768731428155295
19,0.0,12,360.05587314875504,551.0,71.49274845481062,15.591273215579694,1588.0,264.38262745159756,56.61307817921699,140.0,24.241911729592815,5.111054166694674,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,13,359.9321919740783,577.0,68.72012428161602,13.7140326194788,1425.0,242.44197820795972,52.00290641193274,285.0,48.91579890134386,10.737412518898648,0.0,0.0,0.0,0.0,0.0,0.0
21,0.054,9,360.3835692204095,570.0,72.73804189820908,15.475199080723538,1508.0,254.66261940606273,54.95037698621501,181.0,31.037863687735175,6.84258951048886,13.0,1.3,0.13000000000000006,68.0,0.36925055070370394,0.002005087782279239
22,0.054,11,360.21486576009306,560.0,71.30234844611806,14.7437128592308,1332.0,232.65988490874435,51.170997699159905,340.0,54.72603872220453,11.372580928377733,10.0,0.9999999999999999,0.10000000000000003,58.0,0.3149489991296298,0.0017102219319440571
23,0.054,7,360.4138684504488,562.0,75.60554169005738,16.503888681601417,1486.0,252.1632774650822,54.13442723578379,182.0,30.409725064484338,6.630484152849876,14.0,1.4000000000000001,0.14000000000000007,87.0,0.4724234986944448,0.002565332897916084
