id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,7,360.57167550651116,565.0,70.47517575658938,15.164281975063945,1480.0,251.2348775222801,54.26398169745152,215.0,36.562334759509646,7.728018510223267,13.0,1.3,0.13000000000000006,94.0,0.5104345847962967,0.002771738993150711
1,0.054,8,359.8736690142065,571.0,67.96708058539868,13.325256178795028,1421.0,240.69674021616402,51.60092568705332,293.0,49.439227648877335,10.42084770124144,15.0,1.5000000000000002,0.15000000000000008,74.0,0.4018314816481484,0.002182007292480348
2,0.0,9,360.30253100902775,568.0,71.67956601769295,15.421199467846504,1506.0,251.87391758962823,53.29671707746157,223.0,36.73912773683373,7.606343712354526,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,10,359.8039806934008,561.0,68.03454956616342,13.790176482342961,1253.0,219.23416563860727,48.16027129467455,438.0,72.73415891300873,15.325962838358226,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,10,360.4057998604246,568.0,70.91032689509667,14.489373806113427,1517.0,256.6846572425375,54.58587144997177,174.0,30.456636841209555,6.593228292622196,15.0,1.5000000000000002,0.15000000000000008,90.0,0.488713964166667,0.0026537926530166385
5,0.054,12,360.26688188828007,563.0,71.88258123069271,15.645578898536032,1576.0,261.5053735499681,55.525971560616085,152.0,24.363658339879937,5.089209257956824,17.0,1.7000000000000004,0.1700000000000001,114.0,0.6190376879444449,0.0033614706938210745
6,0.0,8,360.12270749264576,566.0,70.67554091670917,15.150828453306167,1515.0,258.88334085918757,55.79774986787088,172.0,30.457199321982785,6.741545482152604,0.0,0.0,0.0,0.0,0.0,0.0
7,0.054,6,360.4216533908926,582.0,69.64066540694924,14.036293206392369,1157.0,197.54349736109842,43.32629801368642,541.0,91.47363134530302,19.219919493847282,11.0,1.0999999999999999,0.11000000000000004,61.0,0.33123946460185205,0.0017986816870446116
8,0.054,12,360.3814491859762,566.0,73.04060791800141,15.261093685171915,1243.0,213.07529703638093,45.89487405920051,441.0,72.80461423595078,15.150812970724267,9.0,0.8999999999999999,0.09000000000000002,59.0,0.3203791542870372,0.0017397085169775753
9,0.054,11,360.1676032185799,571.0,70.02327229857468,13.864578910495307,1452.0,245.3855687446906,52.20578004806246,247.0,42.883427402168266,9.819024490532083,14.0,1.4000000000000001,0.14000000000000007,85.0,0.46156318837962995,0.0025063597278490476
10,0.054,5,360.08838188890826,563.0,73.47650300109767,15.454314129180862,1465.0,242.5174798366427,51.07391499979427,241.0,42.48022925578,9.477735858185074,13.0,1.3,0.13000000000000006,76.0,0.41269179196296324,0.002240980462547384
11,0.054,6,360.02345173896566,565.0,71.87210224435796,15.426489590608245,1447.0,243.52732891959113,52.16345454913461,246.0,42.92550601999795,9.214696403642598,13.0,1.3,0.13000000000000006,84.0,0.45613303322222254,0.0024768731428155295
12,0.0,9,360.2715082840524,562.0,71.52976671176525,15.006246465742391,1416.0,233.9601424446814,49.18933048683845,313.0,54.70638932304683,12.208631419046409,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054,9,360.0008960253968,561.0,68.40133137599476,13.597298986781801,1389.0,235.81714824737298,50.284490118763834,329.0,55.064626780733725,11.842564247397805,6.0,0.6,0.06000000000000001,62.0,0.33666961975925946,0.0018281682720781298
14,0.054,6,360.1759976940155,573.0,70.04278876987458,14.533729667509823,1443.0,245.10366569428624,52.829861544161176,251.0,42.952233691271964,9.222987654672052,16.0,1.6000000000000003,0.1600000000000001,82.0,0.4452727229074077,0.002417899972748493
15,0.0,12,360.1932493727112,563.0,69.42613891215915,14.963487895031138,1321.0,229.8023942883488,49.39466576427404,355.0,60.87014468810008,12.924551747791895,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,10,360.58148658004126,570.0,66.32525613553135,12.826824951108327,1505.0,253.6473249046278,54.52889625814446,240.0,40.10054907286889,8.484767760173577,0.0,0.0,0.0,0.0,0.0,0.0
17,0.054,12,359.9584317780925,550.0,71.35964167057267,15.501798592223546,1410.0,238.260777954054,50.57724084708821,296.0,48.886462511856145,10.312586117104559,13.0,1.3,0.13000000000000006,72.0,0.3909711713333336,0.0021230341224133115
18,0.054,13,360.38481307565576,576.0,70.9933685574903,14.217088915707302,1462.0,250.49148486088552,53.594144167553665,214.0,36.7218157139621,8.052422359237465,14.0,1.4000000000000001,0.14000000000000007,78.0,0.42355210227777806,0.0022999536326144205
19,0.054,10,359.95022033965427,561.0,71.95091423851724,15.10310287297413,1461.0,255.821303558639,56.2622530080751,186.0,30.530274368507165,6.375827485828215,13.0,1.3,0.13000000000000006,79.0,0.4289822574351855,0.0023294402176479386
20,0.0,6,360.5493725471345,565.0,67.96518494133709,13.414136427037516,1433.0,236.81078617456987,50.327163096580534,319.0,55.274820586129245,12.189038059517312,0.0,0.0,0.0,0.0,0.0,0.0
21,0.054,7,360.80370150985163,564.0,72.35056223071416,15.172966351546245,1290.0,213.72518934148954,45.00625822329243,426.0,73.10412947269313,15.575994869078066,6.0,0.6,0.06000000000000001,80.0,0.4344124125925929,0.002358926802681457
22,0.0,7,360.8523195405913,564.0,69.47170527797358,14.184760829727958,1406.0,242.02127883008825,52.58549770382506,292.0,48.5413933280527,10.678685865920638,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,11,359.80990934810137,561.0,68.63834826445594,13.357975307959055,1557.0,267.1674718055902,57.666297194870594,154.0,24.283726237558746,4.815870033449318,0.0,0.0,0.0,0.0,0.0,0.0
