id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,6,360.60353642766887,572.0,73.40060555951192,15.821157029918085,855.0,143.87874602599308,30.334862722170428,837.0,142.73357224519705,30.58084305986144,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054,12,360.1648803858417,552.0,69.32607240073484,14.66318213957756,1680.0,289.02115011696554,62.50447106314696,0.0,0.0,0.0,12.0,1.2,0.12000000000000005,103.0,0.5593059812129634,0.0030371182584523746
