id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,5,359.81792456120405,570.0,69.37634939314908,14.924013225497626,1727.0,290.64706319659683,61.87750231835459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,15,360.55257450332925,566.0,67.96590215406843,12.708353653172693,1709.0,286.10608968561075,61.27865674062433,43.0,6.041003856579877,1.107600501517877,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,6,360.3954206318007,570.0,74.89935675659099,16.842972863400206,1615.0,273.03988590096066,58.41275543717071,74.0,12.188749606337348,2.5016645398578685,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,13,360.1570729458373,565.0,72.06780994726766,15.950559937232358,1618.0,275.80952975638496,60.32937756127594,66.0,12.173561020334683,2.703121577913096,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,13,360.3542352131714,555.0,70.19958434886522,15.32893055486114,1506.0,259.4426680985787,56.325610826348836,190.0,30.373713368982965,6.114117459980105,0.0,0.0,0.0,0.0,0.0,0.0
5,0.054,10,360.18293593093773,579.0,68.4879671298481,13.519121798508541,1663.0,288.24101957743045,62.734676830848386,8.0,1.0267691708800486,0.1707594085860947,18.0,1.8000000000000005,0.1800000000000001,96.0,0.5212948951111115,0.0028307121632177475
6,0.0,10,360.40799070866933,559.0,70.58264536828634,14.729232373888058,1579.0,264.68890777381296,55.64198530886236,153.0,24.760836369488427,5.288371073123245,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,15,360.58582117452016,558.0,69.66341029969453,14.863307119376072,1650.0,278.33938074165076,59.378773112941474,75.0,12.191963525289749,2.44359165999765,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,12,360.29064863630975,554.0,69.80103261493659,16.203337102145337,1667.0,284.2544398371367,61.249626543462576,35.0,6.029037478102891,1.3136753206483665,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,9,360.05133814105596,565.0,71.91871317739003,15.138958219769336,1649.0,276.1344663945847,58.562302862964245,75.0,12.077528989148345,2.489180036489925,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,5,360.43471053878807,572.0,74.62136075041332,16.44069047494801,1656.0,279.55188169595954,59.83121619725012,37.0,6.0066535337239815,1.194875259403891,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,10,360.37087396170125,565.0,71.31592739053379,14.212711337352786,1524.0,258.50470957674275,55.32011250170987,182.0,30.359507461691912,6.481935981848922,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,4,360.5205110577962,564.0,70.36738904436513,14.76201962763772,1606.0,271.4482645877181,59.025487562634616,106.0,18.394553842477293,4.055796366811946,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,8,360.0547338260332,561.0,71.05287256970213,14.485109981205346,1685.0,282.9860978183838,60.019437420265554,36.0,6.004216064911302,1.3080186640608773,0.0,0.0,0.0,0.0,0.0,0.0
14,0.054,12,360.29839977504315,564.0,69.43735221740077,14.235792736843777,1628.0,276.2882962351318,58.89138427417491,72.0,12.205633566561625,2.6384551435067936,17.0,1.7000000000000004,0.1700000000000001,96.0,0.5212948951111115,0.0028307121632177475
15,0.0,5,359.86116847321966,578.0,69.19812697002241,13.46359906470616,1629.0,278.7362373574779,60.44684317033182,71.0,12.090319054126194,2.5595932313197807,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,10,360.19015844880226,567.0,68.8151909755456,14.056449531834328,1529.0,260.5737195102338,56.28858831233155,189.0,30.781271012246204,6.329296239940969,0.0,0.0,0.0,0.0,0.0,0.0
17,0.054,10,359.9651464455872,575.0,71.54116992838797,13.829514317134747,1677.0,279.2029417444101,58.90800549407939,33.0,6.139125755265943,1.343406572844494,26.0,2.600000000000001,0.2600000000000002,105.0,0.5701662915277782,0.003096091428519411
18,0.0,6,360.65725383227283,575.0,69.58043947641097,13.549316565421814,1549.0,266.0247529733147,57.80620337601956,149.0,24.570357925476635,5.392059388188976,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,9,360.06718692898136,566.0,70.61947063969497,13.857461120898387,1703.0,289.5478495412321,62.42167439335257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,12,360.1923665142517,573.0,72.64739556567089,15.13678296396386,1607.0,269.05072874781234,57.438167397643824,108.0,18.34479718827464,3.853217505810232,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,8,360.13510895336526,563.0,74.1165450479117,16.53058583338814,1563.0,261.71310942401533,55.28228692150427,142.0,24.349929442879166,5.041030420893034,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,4,360.0057572042932,563.0,68.04840662711067,13.438246527904429,1686.0,285.7920363020596,61.881796622099664,36.0,6.172540667953123,1.3716503490766256,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,5,359.81063663882986,560.0,73.12820871577316,15.923360639130726,1345.0,232.06566026980548,50.12711710087517,328.0,54.87094207079581,11.754879260308059,0.0,0.0,0.0,0.0,0.0,0.0
