id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,11,360.20153627969273,568.0,66.96196940712144,13.17996000049188,1576.0,265.3906665946272,56.99799795077159,169.0,27.694279599322773,6.034120571216769,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,13,360.3753370862446,565.0,72.68499049439357,15.780438321382817,1515.0,262.4072500523409,56.46927822570914,149.0,24.91823900590041,5.340393038166357,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,12,360.7044622986972,563.0,69.91542312744056,14.776847526693494,1662.0,284.1420340429216,61.54558301728049,36.0,6.0031378181152055,1.177176742409599,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,9,359.8727871847943,564.0,68.4896951485831,14.459191941583876,1461.0,248.81878984542197,53.35480481716728,257.0,42.72495263976666,9.127407153855064,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,7,359.7389353006428,564.0,72.74911563792102,16.41818452059285,1688.0,281.2268016570816,60.12429831653464,38.0,6.029655745886816,1.1995548738064186,0.0,0.0,0.0,0.0,0.0,0.0
5,0.054,8,360.2911018767098,551.0,71.47265779599424,15.727456899657943,1578.0,268.2829499105732,57.277085619272846,112.0,18.453762689631862,4.023185376141957,14.0,1.4000000000000001,0.14000000000000007,86.0,0.46699334353703736,0.002535846312882566
6,0.0,9,360.02576599284225,556.0,68.90706024846195,13.716216619341088,1739.0,288.1913666454257,60.60474912024375,20.0,3.0915898348998523,0.620558352365509,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,7,360.415948522995,565.0,67.3452487441323,13.453361295346555,1673.0,280.43110951306465,59.1436650195225,74.0,12.275757312795362,2.738217510723622,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,5,360.32870956963905,564.0,71.52506736079721,15.699313276441142,1528.0,263.93596687837095,57.509485259001416,143.0,24.637831260913014,5.510169931417394,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,8,360.0737059735643,566.0,67.19921365309112,13.620777295406947,1594.0,268.94509535978415,57.87368218552477,136.0,24.23548950636617,5.1645420764643,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,10,360.01915042685005,578.0,73.26389529698697,15.545442083346636,1648.0,275.3936457553321,58.370708444745894,69.0,11.489161653438359,2.4508846267453803,0.0,0.0,0.0,0.0,0.0,0.0
11,0.054,8,359.8754756545443,567.0,70.18438881840015,14.545384062691184,1637.0,275.06130715190557,58.32487827766138,73.0,12.432743220110558,2.7665305142759236,19.0,1.9000000000000006,0.1900000000000001,84.0,0.45613303322222254,0.0024768731428155295
12,0.0,14,360.25408221397686,567.0,68.0045651417712,13.827608653046903,1679.0,285.9100562936892,62.184117852872824,41.0,6.172339020440766,1.1696383512114534,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,7,360.4879634513951,572.0,73.82070161714205,15.730344604984095,1607.0,267.83730531430984,56.4730186920059,109.0,18.344652097136883,4.097639477491099,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,5,360.57370638490426,566.0,70.87854878245692,15.108419632062885,1697.0,283.10540033022414,60.033115963119485,43.0,6.256988671788967,1.3068469838466914,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,14,360.06733217406463,560.0,67.83526693710874,13.439120388090766,1613.0,273.95360587176066,58.722789841013636,104.0,18.316146849590087,4.111597944754532,0.0,0.0,0.0,0.0,0.0,0.0
16,0.054,8,360.1760586917464,550.0,69.87151167641717,14.814953072243991,1652.0,281.40795211076085,61.140381982450585,34.0,6.1175368000936565,1.411455579474589,21.0,2.1000000000000005,0.21000000000000013,93.0,0.5050044296388893,0.002742252408117193
17,0.0,16,359.95924841842515,555.0,68.34709442087124,14.005412457920368,1650.0,279.54333597792527,60.063863427445284,67.0,12.150720294958155,2.7405172000649376,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,10,360.0955880578419,566.0,69.76687537943572,14.40798015842221,1679.0,284.1229961343646,61.05161155608814,38.0,6.117187202182008,1.2681205813217857,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,8,360.28777903152024,581.0,73.89045815733667,15.33875449295451,1630.0,272.8281160494349,58.10428129821652,80.0,13.313437648188888,2.790932224212621,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,6,360.3356850495842,575.0,72.7403927644452,15.103703614363992,1654.0,281.2821813391357,60.537188039052026,40.0,6.152331248226763,1.2357420019077183,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,7,360.30620586767634,558.0,70.84561257056268,15.242233599016885,1691.0,289.35305272262633,62.13086640565151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,7,360.1972306823676,553.0,70.3831292375855,14.261498874928279,1692.0,289.6416980489148,62.44550359589243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,7,360.07347574401547,561.0,67.05504423194388,13.176229004427029,1675.0,280.92225228741324,59.2157054993113,71.0,12.09952343123199,2.534998482057157,0.0,0.0,0.0,0.0,0.0,0.0
