id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,11,360.2033062503676,569.0,69.73132193852726,13.669205770503117,1661.0,278.04748838128,59.24649010321835,68.0,12.383704236978133,2.795902105152955,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054,10,360.24408145992464,553.0,72.13600073690489,16.51291801862943,1417.0,237.9971104330019,50.4836744179389,306.0,48.44530350060724,9.844001242966941,11.0,1.0999999999999999,0.11000000000000004,74.0,0.4018314816481484,0.002182007292480348
2,0.054,7,360.6114972583656,568.0,72.31168993931696,15.58091504536542,1565.0,260.12629848181086,55.00118714576703,153.0,24.55289594317832,4.957964227802094,26.0,2.600000000000001,0.2600000000000002,116.0,0.6298979982592597,0.003420443863888111
3,0.054,12,360.47642497872255,556.0,68.62723211075014,14.359812012241896,1557.0,265.31929388757715,57.91916353107358,146.0,24.454903346179087,5.2513172351739055,12.0,1.2,0.12000000000000005,80.0,0.4344124125925929,0.002358926802681457
4,0.054,7,359.8581956291414,579.0,65.78959289361818,11.556856467239445,1650.0,274.16450337833766,58.37230451191576,107.0,18.31346161007103,3.8297306286378032,13.0,1.3,0.13000000000000006,88.0,0.4778536538518522,0.002594819482949602
5,0.0,9,360.222289041624,574.0,69.51287060916397,14.50950256282966,1525.0,259.93998265120723,56.14342421445092,182.0,30.627096890863783,6.53726782841272,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,14,360.59543958356267,567.0,71.1020905218927,15.45540520888286,1415.0,246.40539328784425,54.29022174677665,271.0,42.59860390264098,8.665872544349861,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,9,360.2290237969347,566.0,72.27014098416515,14.726618638028514,1531.0,263.2181518996762,56.98602479285902,139.0,24.693699127589912,5.29413143315446,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,10,360.35967573152476,568.0,67.39144984050253,13.414730840362537,1650.0,274.47033061081896,57.66174205924224,100.0,18.20140634966491,4.331985270002913,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,5,360.2560420375413,556.0,72.70551193448881,16.383642776251456,1443.0,250.162245998116,54.76625339549109,213.0,37.14795209316657,8.50323665699606,0.0,0.0,0.0,0.0,0.0,0.0
10,0.054,7,360.0954049517343,569.0,67.96504510106051,14.197848896448798,1633.0,271.5722189562688,57.428223016798945,105.0,18.46371511067212,4.167364425784245,16.0,1.6000000000000003,0.1600000000000001,89.0,0.4832838090092596,0.0026243060679831203
11,0.0,7,360.17203597453573,572.0,70.23124972900709,14.873126729373718,1548.0,259.1883207749435,55.76856630541472,181.0,30.661164585116314,6.9082153207046355,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,10,360.262693634477,554.0,68.26991691485019,13.777416873483261,1527.0,261.1285707805046,56.556513637981645,183.0,30.668791180919932,6.711605172518056,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,10,359.97660170960455,562.0,72.44128473289179,15.649037352848618,1516.0,254.27165748885997,53.980640631160355,194.0,33.317872598776184,6.997640656956347,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,14,360.05073166354526,573.0,71.78295989473118,15.014808519029593,1550.0,264.17042001584423,57.29664939207037,138.0,24.286027838456377,5.143597413450822,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,9,360.0411231892198,555.0,73.56664326773016,16.446252530593263,1419.0,239.60641737392214,51.08051944559244,261.0,46.87207428131238,10.259087639811108,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,7,360.1302165794036,572.0,70.80664948563734,14.145081631105159,1522.0,258.51016376791495,55.44012606605477,185.0,30.74792998487898,6.572592643351045,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,8,360.04509612029943,569.0,71.82866026505434,14.762263124744683,1536.0,257.7565154079177,55.01294351882354,185.0,30.505974498644346,6.581012551246358,0.0,0.0,0.0,0.0,0.0,0.0
18,0.054,6,360.0803789317193,570.0,72.33136621677578,15.3972649030689,1446.0,240.69609031989293,51.06831500293445,236.0,44.37177211941412,10.527794767751526,22.0,2.2000000000000006,0.22000000000000014,86.0,0.46699334353703736,0.002535846312882566
19,0.0,7,360.5190888951197,561.0,69.95785641151252,14.558792810698797,1497.0,259.6856212701805,56.18128435033817,183.0,30.654216987508242,6.490589937171401,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,9,360.2803531303969,571.0,70.39954942555732,15.132423050531994,1591.0,265.4146249831361,55.73772151721084,148.0,24.36321231075049,5.1601246342343225,0.0,0.0,0.0,0.0,0.0,0.0
21,0.054,7,360.1794191645539,568.0,72.40796313046245,15.787810985062622,1408.0,237.26736281568327,50.17300474869562,298.0,49.097734472738566,10.301845579106002,11.0,1.0999999999999999,0.11000000000000004,64.0,0.3475299300740743,0.0018871414421451661
22,0.054,10,360.1695415626481,545.0,75.28801712477002,17.634200056296255,1418.0,240.62244548583868,52.35090075069595,261.0,42.18366222591536,8.664978220620474,15.0,1.5000000000000002,0.15000000000000008,81.0,0.4398425677500003,0.002388413387714975
23,0.0,11,359.9478950608739,566.0,70.28865580738788,15.269730811494666,1451.0,246.94224197063468,53.64330872234356,252.0,42.846579822163754,9.312443283749845,0.0,0.0,0.0,0.0,0.0,0.0
