id,probability_maraud,successful_mating,next_foraging_time,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,6,360.38750996831334,566.0,69.53159097622026,14.91531136478132,1400.0,235.793701396465,50.80251245390974,323.0,54.793763177582655,11.578342037457714,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,12,360.1908327187191,584.0,69.59390562881079,13.63696060194333,1681.0,289.49094803581517,62.69531908979759,0.0,0.0,0.0,9.0,0.8999999999999999,0.09000000000000002,50.0,0.108656427962963,0.0002361243867534114
